Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
521016,Indo Count Industries Ltd,ICIL,Indo Count Industries Ltd,Active,A ,2.00,INE483B01026,Equity,,,,,
521064,Trident Ltd,TRIDENT,Trident Ltd,Active,A ,1.00,INE064C01022,Equity,,,,,
521070,Alok Industries Ltd.,ALOKINDS,Alok Industries Ltd,Active,A ,1.00,INE270A01029,Equity,,,,,
521248,Kitex Garmenets Ltd.,KITEX,Kitex Garments Ltd,Active,A ,1.00,INE602G01020,Equity,,,,,
522074,Elgi Equipments Ltd.,ELGIEQUIP,Elgi Equipments Ltd,Active,A ,1.00,INE285A01027,Equity,,,,,
522113,Timken India Ltd,TIMKEN,Timken India Ltd,Active,A ,10.00,INE325A01013,Equity,,,,,
522205,Praj Industries Ltd.,PRAJIND,Praj Industries Ltd,Active,A ,2.00,INE074A01025,Equity,,,,,
522275,GE Vernova T&D India Limited,GVTD,GE Vernova T&D India Ltd,Active,A ,2.00,INE200A01026,Equity,,,,,
522287,KALPATARU PROJECTS INTERNATIONAL LIMITED,KPIL,Kalpataru Projects International Ltd,Active,A ,2.00,INE220B01022,Equity,,,,,
523025,Safari Industries (India) Ltd.,SAFARI,Safari Industries India Ltd,Active,A ,2.00,INE429E01023,Equity,,,,,
523367,DCM Shriram Limited,DCMSHRIRAM,DCM Shriram Ltd,Active,A ,2.00,INE499A01024,Equity,,,,,
523395,3M India Ltd.,3MINDIA,3M India Ltd,Active,A ,10.00,INE470A01017,Equity,,,,,
523405,JM Financial Limited,JMFINANCIL,JM Financial Ltd-$,Active,A ,1.00,INE780C01023,Equity,,,,,
523457,Linde India Limited,LINDEINDIA,Linde India Ltd,Active,A ,10.00,INE473A01011,Equity,,,,,
523598,Shipping Corporation Of India Ltd,SCI,Shipping Corporation of India Ltd,Active,A ,10.00,INE109A01011,Equity,,,,,
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI Ltd,Active,A ,10.00,INE248A01017,Equity,,,,,
523642,PI Industries Limited,PIIND,PI Industries Ltd,Active,A ,1.00,INE603J01030,Equity,,,,,
523704,Mastek Limited,MASTEK,Mastek Ltd,Active,A ,5.00,INE759A01021,Equity,,,,,
524000,POONAWALLA FINCORP LIMITED,POONAWALLA,Poonawalla Fincorp Ltd,Active,A ,2.00,INE511C01022,Equity,,,,,
524200,Vinati Organics Ltd.,VINATIORGA,Vinati Organics Ltd-$,Active,A ,1.00,INE410B01037,Equity,,,,,
524208,Aarti Industries Ltd,AARTIIND,Aarti Industries Ltd,Active,A ,5.00,INE769A01020,Equity,,,,,
524230,Rashtriya Chemicals & Fertilizers Limited,RCF,Rashtriya Chemicals and Fertilizers Ltd,Active,A ,10.00,INE027A01015,Equity,,,,,
524404,Marksans Pharma Ltd.,MARKSANS,Marksans Pharma Ltd,Active,A ,1.00,INE750C01026,Equity,,,,,
524494,Ipca Laboratories Ltd.,IPCALAB,Ipca Laboratories Ltd,Active,A ,1.00,INE571A01038,Equity,,,,,
524558,Neuland Laboratories Limited.,NEULANDLAB,Neuland Laboratories Ltd,Active,A ,10.00,INE794A01010,Equity,,,,,
524715,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,Sun Pharmaceutical Industries Ltd,Active,A ,1.00,INE044A01036,Equity,,,,,
524742,Caplin Point Laboratories Ltd.,CAPLIPOINT,Caplin Point Laboratories Ltd,Active,A ,2.00,INE475E01026,Equity,,,,,
524804,Aurobindo Pharma Ltd.,AUROPHARMA,Aurobindo Pharma Ltd,Active,A ,1.00,INE406A01037,Equity,,,,,
524816,Natco Pharma Ltd.,NATCOPHARM,Natco Pharma Ltd,Active,A ,2.00,INE987B01026,Equity,,,,,
526247,Premier Explosives Ltd.,PREMEXPLN,Premier Explosives Ltd,Active,A ,2.00,INE863B01029,Equity,,,,,
526299,Mphasis Limited,MPHASIS,Mphasis Ltd,Active,A ,10.00,INE356A01018,Equity,,,,,
526367,GANESH HOUSING LIMITED,GANESHHOU,Ganesh Housing Ltd-$,Active,A ,10.00,INE460C01014,Equity,,,,,
526371,NMDC Ltd,NMDC,NMDC Ltd,Active,A ,1.00,INE584A01023,Equity,,,,,
526612,Blue Dart Express Ltd.,BLUEDART,Blue Dart Express Ltd,Active,A ,10.00,INE233B01017,Equity,,,,,
526729,Goldiam International Ltd.,GOLDIAM,Goldiam International Ltd,Active,A ,2.00,INE025B01025,Equity,,,,,
526881,63 Moons Technologies Limited,63MOONS,63 Moons Technologies Ltd,Active,A ,2.00,INE111B01023,Equity,,,,,
527001,Ashapura Minechem Ltd,ASHAPURMIN,Ashapura Minechem Ltd,Active,A ,2.00,INE348A01023,Equity,,,,,
530005,India Cements Ltd.,INDIACEM,India Cements Ltd,Active,A ,10.00,INE383A01012,Equity,,,,,
530007,JK Tyre & Industries Ltd.,JKTYRE,JK Tyre & Industries Ltd,Active,A ,2.00,INE573A01042,Equity,,,,,
530019,JUBILANT PHARMOVA LIMITED,JUBLPHARMA,Jubilant Pharmova Ltd,Active,A ,1.00,INE700A01033,Equity,,,,,
530117,PRIVI SPECIALITY CHEMICALS LIMITED,PRIVISCL,Privi Speciality Chemicals Ltd,Active,A ,10.00,INE959A01019,Equity,,,,,
530343,Genus Power Infrastructures Ltd,GENUSPOWER,Genus Power Infrastructures Ltd-$,Active,A ,1.00,INE955D01029,Equity,,,,,
530517,Relaxo Footwears Ltd.,RELAXO,Relaxo Footwears Ltd-$,Active,A ,1.00,INE131B01039,Equity,,,,,
530549,Shilpa Medicare Ltd.,SHILPAMED,Shilpa Medicare Ltd,Active,A ,1.00,INE790G01031,Equity,,,,,
530813,KRBL Ltd.,KRBL,KRBL Ltd,Active,A ,1.00,INE001B01026,Equity,,,,,
530965,Indian Oil Corporation Ltd.,IOC,Indian Oil Corporation Ltd,Active,A ,10.00,INE242A01010,Equity,,,,,
531112,BALU FORGE INDUSTRIES LIMITED,BALUFORGE,Balu Forge Industries Ltd,Active,A ,10.00,INE011E01029,Equity,,,,,
531120,Patel Engineering Ltd,PATELENG,Patel Engineering Ltd-$,Active,A ,1.00,INE244B01030,Equity,,,,,
531162,Emami Ltd,EMAMILTD,Emami Ltd-$,Active,A ,1.00,INE548C01032,Equity,,,,,
531213,Manappuram Finance Limited,MANAPPURAM,Manappuram Finance Ltd,Active,A ,2.00,INE522D01027,Equity,,,,,
531335,Zydus Wellness Limited,ZYDUSWELL,Zydus Wellness Ltd-$,Active,A ,2.00,INE768C01028,Equity,,,,,
531344,Container Corporation Of India Ltd.,CONCOR,Container Corporation of India Ltd,Active,A ,5.00,INE111A01025,Equity,,,,,
531358,Choice International Ltd,CHOICEIN,Choice International Ltd,Active,A ,10.00,INE102B01014,Equity,,,,,
531431,Shakti Pumps (India) Ltd.,SHAKTIPUMP,Shakti Pumps India Ltd-$,Active,A ,10.00,INE908D01010,Equity,,,,,
531531,Hatsun Agro Products Ltd.,HATSUN,Hatsun Agro Product Ltd,Active,A ,1.00,INE473B01035,Equity,,,,,
531595,Capri Global Capital Limited,CGCL,Capri Global Capital Ltd,Active,A ,1.00,INE180C01042,Equity,,,,,
531642,Marico Limited,MARICO,Marico Ltd,Active,A ,1.00,INE196A01026,Equity,,,,,
531768,Poly Medicure Ltd,POLYMED,Poly Medicure Ltd,Active,A ,5.00,INE205C01021,Equity,,,,,
532134,Bank Of Baroda,BANKBARODA,Bank of Baroda,Active,A ,2.00,INE028A01039,Equity,,,,,
532144,Welspun Corp Limited,WELCORP,Welspun Corp Ltd,Active,A ,5.00,INE191B01025,Equity,,,,,
532149,Bank of India,BANKINDIA,Bank of India,Active,A ,10.00,INE084A01016,Equity,,,,,
532155,Gail (India) Ltd.,GAIL,Gail (India) Ltd,Active,A ,10.00,INE129A01019,Equity,,,,,
532162,JK Paper Ltd.,JKPAPER,JK Paper Ltd,Active,A ,10.00,INE789E01012,Equity,,,,,
532163,Saregama India Ltd.,SAREGAMA,Saregama India Ltd,Active,A ,1.00,INE979A01025,Equity,,,,,
532174,ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd,Active,A ,2.00,INE090A01021,Equity,,,,,
532175,Cyient Limited,CYIENT,Cyient Ltd,Active,A ,5.00,INE136B01020,Equity,,,,,
532178,Engineers India Ltd.,ENGINERSIN,Engineers India Ltd,Active,A ,5.00,INE510A01028,Equity,,,,,
532181,Gujarat Mineral Development Corpora,GMDCLTD,Gujarat Mineral Development Corporation Ltd,Active,A ,2.00,INE131A01031,Equity,,,,,
532187,IndusInd Bank Ltd.,INDUSINDBK,Indusind Bank Ltd,Active,A ,10.00,INE095A01012,Equity,,,,,
532209,Jammu and Kashmir Bank Ltd.,J&KBANK,Jammu & Kashmir Bank Ltd,Active,A ,1.00,INE168A01041,Equity,,,,,
532210,City Union Bank Ltd,CUB,City Union Bank Ltd,Active,A ,1.00,INE491A01021,Equity,,,,,
532215,AXIS Bank Ltd.,AXISBANK,AXIS Bank Ltd,Active,A ,2.00,INE238A01034,Equity,,,,,
532218,South Indian Bank Ltd.,SOUTHBANK,South Indian Bank Ltd,Active,A ,1.00,INE683A01023,Equity,,,,,
532221,Sonata Software Ltd.,SONATSOFTW,Sonata Software Ltd,Active,A ,1.00,INE269A01021,Equity,,,,,
532234,National Aluminium Co. Ltd.,NATIONALUM,National Aluminium Company Ltd,Active,A ,5.00,INE139A01034,Equity,,,,,
532259,Apar Industries Ltd,APARINDS,Apar Industries Ltd,Active,A ,10.00,INE372A01015,Equity,,,,,
532281,HCL Technologies Ltd,HCLTECH,HCL Technologies Ltd,Active,A ,2.00,INE860A01027,Equity,,,,,
532286,JINDAL STEEL LIMITED,JINDALSTEL,Jindal Steel Ltd,Active,A ,1.00,INE749A01030,Equity,,,,,
532296,Glenmark Pharmaceuticals ltd,GLENMARK,Glenmark Pharmaceuticals Ltd,Active,A ,1.00,INE935A01035,Equity,,,,,
532300,Wockhardt Ltd,WOCKPHARMA,Wockhardt Ltd,Active,A ,5.00,INE049B01025,Equity,,,,,
532313,Mahindra Lifespace Developers Ltd.,MAHLIFE,Mahindra Lifespace Developers Ltd,Active,A ,10.00,INE813A01018,Equity,,,,,
532321,Zydus Lifesciences Limited,ZYDUSLIFE,Zydus Lifesciences Ltd,Active,A ,1.00,INE010B01027,Equity,,,,,
532331,Ajanta Pharma Ltd.,AJANTPHARM,Ajanta Pharma Ltd,Active,A ,2.00,INE031B01049,Equity,,,,,
532343,TVS Motor Company Ltd.,TVSMOTOR,TVS Motor Company Ltd,Active,A ,1.00,INE494B01023,Equity,,,,,
532356,Triveni Engineering & Industries Ltd,TRIVENI,Triveni Engineering & Industries Ltd,Active,A ,1.00,INE256C01024,Equity,,,,,
532371,Tata Teleservices (Maharashtra) Ltd.,TTML,Tata Teleservices (Maharashtra) Ltd,Active,A ,10.00,INE517B01013,Equity,,,,,
532374,Sterlite Technologies Limited.,STLTECH,Sterlite Technologies Ltd,Active,A ,2.00,INE089C01029,Equity,,,,,
532375,TIPS MUSIC LIMITED,TIPSMUSIC,Tips Music Ltd,Active,A ,1.00,INE716B01029,Equity,,,,,
532388,Indian Overseas Bank,IOB,Indian Overseas Bank,Active,A ,10.00,INE565A01014,Equity,,,,,
532400,BIRLASOFT LIMITED,BSOFT,Birlasoft Ltd,Active,A ,2.00,INE836A01035,Equity,,,,,
532406,Avantel Limited,AVANTEL,Avantel Ltd,Active,A ,2.00,INE005B01027,Equity,,,,,
532407,MOSCHIP TECHNOLOGIES LIMITED,MOSCHIP,Moschip Technologies Ltd,Active,A ,2.00,INE935B01025,Equity,,,,,
532424,Godrej Consumer Products Ltd.,GODREJCP,Godrej Consumer Products Ltd,Active,A ,1.00,INE102D01028,Equity,,,,,
532432,United Spirits Limited,UNITDSPR,United Spirits Ltd,Active,A ,2.00,INE854D01024,Equity,,,,,
532439,OLECTRA GREENTECH LIMITED,OLECTRA,Olectra Greentech Ltd,Active,A ,4.00,INE260D01016,Equity,,,,,
532443,Cera Sanitaryware Ltd.,CERA,Cera Sanitaryware Ltd,Active,A ,5.00,INE739E01017,Equity,,,,,
532454,Bharti Airtel  Ltd.,BHARTIARTL,Bharti Airtel Ltd,Active,A ,5.00,INE397D01024,Equity,,,,,
532461,Punjab National Bank,PNB,Punjab National Bank,Active,A ,2.00,INE160A01022,Equity,,,,,
532466,Oracle Financial Services Software Limited,OFSS,Oracle Financial Services Software Ltd,Active,A ,5.00,INE881D01027,Equity,,,,,
532468,Kama Holdings Limited,KAMAHOLD,Kama Holdings Ltd-$,Active,A ,10.00,INE411F01010,Equity,,,,,
532477,Union Bank of India,UNIONBANK,Union Bank of India,Active,A ,10.00,INE692A01016,Equity,,,,,
532478,United Breweries Ltd.,UBL,United Breweries Ltd-$,Active,A ,1.00,INE686F01025,Equity,,,,,
532482,Granules India Ltd.,GRANULES,Granules India Ltd-$,Active,A ,1.00,INE101D01020,Equity,,,,,
532483,Canara Bank,CANBK,Canara Bank,Active,A ,2.00,INE476A01022,Equity,,,,,
532488,Divi's Laboratories Ltd.,DIVISLAB,Divis Laboratories Ltd,Active,A ,2.00,INE361B01024,Equity,,,,,
532493,Astra Microwave Products Ltd.,ASTRAMICRO,Astra Microwave Products Ltd,Active,A ,2.00,INE386C01029,Equity,,,,,
532497,Radico Khaitan Ltd.,RADICO,Radico Khaitan Ltd,Active,A ,2.00,INE944F01028,Equity,,,,,
532500,Maruti Suzuki India  Ltd.,MARUTI,Maruti Suzuki India Ltd,Active,A ,5.00,INE585B01010,Equity,,,,,
532504,Navin Fluorine International Limited,NAVINFLUOR,Navin Fluorine International Ltd-$,Active,A ,2.00,INE048G01026,Equity,,,,,
532505,UCO Bank,UCOBANK,UCO Bank,Active,A ,10.00,INE691A01018,Equity,,,,,
532508,Jindal Stainless Limited,JSL,Jindal Stainless Ltd,Active,A ,2.00,INE220G01021,Equity,,,,,
532514,Indraprashtha Gas Ltd.,IGL,Indraprastha Gas Ltd,Active,A ,2.00,INE203G01027,Equity,,,,,
532522,PETRONET LNG LTD.,PETRONET,Petronet LNG Ltd,Active,A ,10.00,INE347G01014,Equity,,,,,
532523,Biocon Ltd.,BIOCON,Biocon Ltd,Active,A ,5.00,INE376G01013,Equity,,,,,
532524,PTC India Ltd,PTC,PTC India Ltd,Active,A ,10.00,INE877F01012,Equity,,,,,
532525,Bank of maharashtra,MAHABANK,Bank of Maharashtra,Active,A ,10.00,INE457A01014,Equity,,,,,
532527,ramkrishna forgings Ltd.,RKFORGE,Ramkrishna Forgings Ltd,Active,A ,2.00,INE399G01023,Equity,,,,,
532531,STRIDES PHARMA SCIENCE LIMITED,STAR,Strides Pharma Science Ltd,Active,A ,10.00,INE939A01011,Equity,,,,,
532538,UltraTech Cement Ltd,ULTRACEMCO,UltraTech Cement Ltd,Active,A ,10.00,INE481G01011,Equity,,,,,
532539,UNO Minda Limited,UNOMINDA,UNO Minda Ltd-$,Active,A ,2.00,INE405E01023,Equity,,,,,
532540,Tata Consultancy Services Ltd.,TCS,Tata Consultancy Services Ltd,Active,A ,1.00,INE467B01029,Equity,,,,,
532541,COFORGE LIMITED,COFORGE,Coforge Ltd,Active,A ,2.00,INE591G01025,Equity,,,,,
532548,Century Plyboards (India) Ltd.,CENTURYPLY,Century Plyboards (India) Ltd-$,Active,A ,1.00,INE348B01021,Equity,,,,,
532553,Welspun Enterprises Limited,WELENT,Welspun Enterprises Ltd,Active,A ,10.00,INE625G01013,Equity,,,,,
532555,NTPC Limited,NTPC,NTPC Ltd,Active,A ,10.00,INE733E01010,Equity,,,,,
532605,JBM Auto Limited,JBMA,JBM Auto Ltd,Active,A ,1.00,INE927D01051,Equity,,,,,
532627,Jaiprakash Power Ventures Limited,JPPOWER,Jaiprakash Power Ventures Ltd,Active,A ,10.00,INE351F01018,Equity,,,,,
532630,Gokaldas Exports Ltd,GOKEX,Gokaldas Exports Ltd,Active,A ,5.00,INE887G01027,Equity,,,,,
532636,IIFL FINANCE LIMITED ,IIFL,IIFL Finance Ltd,Active,A ,2.00,INE530B01024,Equity,,,,,
532642,JSW Holdings Limited,JSWHL,JSW Holdings Ltd,Active,A ,10.00,INE824G01012,Equity,,,,,
532644,J.K. CEMENT LTD,JKCEMENT,JK Cement Ltd,Active,A ,10.00,INE823G01014,Equity,,,,,
532648,Yes Bank Ltd.,YESBANK,Yes Bank Ltd,Active,A ,2.00,INE528G01035,Equity,,,,,
532652,Karnataka Bank Ltd.,KTKBANK,Karnataka Bank Ltd,Active,A ,10.00,INE614B01018,Equity,,,,,
532667,SUZLON ENERGY LTD.,SUZLON,Suzlon Energy Ltd,Active,A ,2.00,INE040H01021,Equity,,,,,
532668,Aurionpro Solutions Ltd.,AURIONPRO,Aurionpro Solutions Ltd,Active,A ,10.00,INE132H01018,Equity,,,,,
532670,Shree Renuka Sugars Ltd.,RENUKA,Shree Renuka Sugars Ltd,Active,A ,1.00,INE087H01022,Equity,,,,,
532683,AIA Engineering Ltd.,AIAENG,AIA Engineering Ltd,Active,A ,2.00,INE212H01026,Equity,,,,,
532689,PVR INOX LIMITED,PVRINOX,PVR Inox Ltd,Active,A ,10.00,INE191H01014,Equity,,,,,
532702,Gujarat State Petronet Ltd.,GSPL,Gujarat State Petronet Ltd,Active,A ,10.00,INE246F01010,Equity,,,,,
532714,KEC International Ltd.,KEC,KEC International Ltd,Active,A ,2.00,INE389H01022,Equity,,,,,
532720,Mahindra & Mahindra Financial Services Limited,M&MFIN,Mahindra & Mahindra Financial Services Ltd,Active,A ,2.00,INE774D01024,Equity,,,,,
532725,Solar Industries India Limited,SOLARINDS,Solar Industries India Ltd,Active,A ,2.00,INE343H01029,Equity,,,,,
532733,SUN TV NETWORK LIMITED,SUNTV,Sun TV Network Ltd,Active,A ,5.00,INE424H01027,Equity,,,,,
532734,GODAWARI POWER AND ISPAT LTD.,GPIL,Godawari Power and Ispat Ltd,Active,A ,1.00,INE177H01039,Equity,,,,,
532754,GMR Airports Limited,GMRAIRPORT,GMR Airports Ltd,Active,A ,1.00,INE776C01039,Equity,,,,,
532755,Tech Mahindra Limited,TECHM,Tech Mahindra Ltd,Active,A ,5.00,INE669C01036,Equity,,,,,
532756,CIE Automotive India Limited,CIEINDIA,CIE Automotive India Ltd,Active,A ,10.00,INE536H01010,Equity,,,,,
532757,VOLTAMP TRANSFORMERS LIMITED,VOLTAMP,Voltamp Transformers Ltd,Active,A ,10.00,INE540H01012,Equity,,,,,
532762,Action Construction Equipments Ltd.,ACE,Action Construction Equipment Ltd,Active,A ,2.00,INE731H01025,Equity,,,,,
532772,DCB Bank Limited,DCBBANK,DCB Bank Ltd,Active,A ,10.00,INE503A01015,Equity,,,,,
532777,Info Edge(India) Ltd.,NAUKRI,Info Edge (India) Ltd,Active,A ,2.00,INE663F01032,Equity,,,,,
532779,TORRENT POWER LIMITED,TORNTPOWER,Torrent Power Ltd,Active,A ,10.00,INE813H01021,Equity,,,,,
532783,LT Foods Limited,LTFOODS,LT Foods Ltd,Active,A ,1.00,INE818H01020,Equity,,,,,
532784,Sobha Limited,SOBHA,Sobha Ltd,Active,A ,10.00,INE671H01015,Equity,,,,,
532790,TANLA PLATFORMS LIMITED,TANLA,Tanla Platforms Ltd,Active,A ,1.00,INE483C01032,Equity,,,,,
532796,Lumax Auto Technologies Ltd.,LUMAXTECH,Lumax Auto Technologies Ltd,Active,A ,2.00,INE872H01027,Equity,,,,,
532798,Network 18 Media & Investments Limited,NETWORK18,Network 18 Media & Investments Ltd,Active,A ,5.00,INE870H01013,Equity,,,,,
532805,Redington Limited,REDINGTON,Redington Ltd,Active,A ,2.00,INE891D01026,Equity,,,,,
532808,Pearl Global Industries Limited,PGIL,Pearl Global Industries Ltd,Active,A ,5.00,INE940H01022,Equity,,,,,
532809,Firstsource Solutions Ltd.,FSL,Firstsource Solutions Ltd,Active,A ,10.00,INE684F01012,Equity,,,,,
532810,Power Finance Corporation Ltd,PFC,Power Finance Corporation Ltd,Active,A ,10.00,INE134E01011,Equity,,,,,
532814,Indian Bank,INDIANB,Indian Bank,Active,A ,10.00,INE562A01011,Equity,,,,,
532822,VODAFONE IDEA LIMITED,IDEA,Vodafone Idea Ltd,Active,A ,10.00,INE669E01016,Equity,,,,,
532827,Page Industries Ltd.,PAGEIND,Page Industries Ltd,Active,A ,10.00,INE761H01022,Equity,,,,,
532830,ASTRAL LIMITED,ASTRAL,Astral Ltd,Active,A ,1.00,INE006I01046,Equity,,,,,
532834,Camlin Fine Sciences Ltd,CAMLINFINE,Camlin Fine Sciences Ltd,Active,A ,1.00,INE052I01032,Equity,,,,,
532843,Fortis Healthcare Ltd,FORTIS,Fortis Healthcare Ltd,Active,A ,10.00,INE061F01013,Equity,,,,,
532848,Delta Corp Limited,DELTACORP,Delta Corp Ltd,Active,A ,1.00,INE124G01033,Equity,,,,,
532856,Time Technoplast Limited,TIMETECHNO,Time Technoplast Ltd,Active,A ,1.00,INE508G01029,Equity,,,,,
532868,DLF LIMITED,DLF,DLF Ltd,Active,A ,2.00,INE271C01023,Equity,,,,,
532884,Refex Industries Limited,REFEX,Refex Industries Ltd,Active,A ,2.00,INE056I01025,Equity,,,,,
532885,Central Bank of India,CENTRALBK,Central Bank of India,Active,A ,10.00,INE483A01010,Equity,,,,,
532889,K.P.R. Mill Ltd.,KPRMILL,K.P.R. Mill Limited,Active,A ,1.00,INE930H01031,Equity,,,,,
532892,Motilal Oswal Financial Services Limited,MOTILALOFS,Motilal Oswal Financial Services Ltd,Active,A ,1.00,INE338I01027,Equity,,,,,
532898,POWER GRID CORPORATION OF INDIA LIMITED,POWERGRID,Power Grid Corporation of India Ltd,Active,A ,10.00,INE752E01010,Equity,,,,,
532899,Kaveri Seed Company Ltd,KSCL,Kaveri Seed Company Ltd,Active,A ,2.00,INE455I01029,Equity,,,,,
532900,PAISALO DIGITAL LIMITED,PAISALO,Paisalo Digital Ltd,Active,A ,1.00,INE420C01059,Equity,,,,,
532915,Religare Enterprises Ltd,RELIGARE,Religare Enterprises Ltd,Active,A ,10.00,INE621H01010,Equity,,,,,
532921,Adani Ports and Special Economic Zone Ltd,ADANIPORTS,Adani Ports and Special Economic Zone Ltd,Active,A ,2.00,INE742F01042,Equity,,,,,
532922,Edelweiss Financial Services Ltd.,EDELWEISS,Edelweiss Financial Services Ltd,Active,A ,1.00,INE532F01054,Equity,,,,,
532926,JYOTHY LABS LIMITED,JYOTHYLAB,Jyothy Labs Ltd,Active,A ,1.00,INE668F01031,Equity,,,,,
532927,eClerx Services Limited,ECLERX,eClerx Services Ltd,Active,A ,10.00,INE738I01010,Equity,,,,,
532928,Transformers and Rectifiers (India) Limited,TARIL,Transformers and Rectifiers (India) Ltd,Active,A ,1.00,INE763I01026,Equity,,,,,
532929,Brigade Enterprises Limited,BRIGADE,Brigade Enterprises Ltd,Active,A ,10.00,INE791I01019,Equity,,,,,
532939,Reliance Power Limited,RPOWER,Reliance Power Ltd,Active,A ,10.00,INE614G01033,Equity,,,,,
532940,J. Kumar Infraprojects Limited,JKIL,J. Kumar Infraprojects Ltd,Active,A ,5.00,INE576I01022,Equity,,,,,
532942,KNR Constructions Limited,KNRCON,KNR Constructions Ltd,Active,A ,2.00,INE634I01029,Equity,,,,,
532947,IRB Infrastructure Developers Limited,IRB,IRB Infrastructure Developers Ltd,Active,A ,1.00,INE821I01022,Equity,,,,,
532953,V-Guard Industries Ltd.,VGUARD,V-Guard Industries Ltd,Active,A ,1.00,INE951I01027,Equity,,,,,
532955,REC LIMITED,RECLTD,REC Ltd,Active,A ,10.00,INE020B01018,Equity,,,,,
532966,TITAGARH RAIL SYSTEMS LIMITED,TITAGARH,Titagarh Rail Systems Ltd,Active,A ,2.00,INE615H01020,Equity,,,,,
532967,KIRI INDUSTRIES LIMITED,KIRIINDUS,Kiri Industries Ltd,Active,A ,10.00,INE415I01015,Equity,,,,,
532976,Jai Balaji Industries Limited,JAIBALAJI,Jai Balaji Industries Ltd,Active,A ,2.00,INE091G01026,Equity,,,,,
532977,Bajaj Auto Limited,BAJAJ-AUTO,Bajaj Auto Ltd,Active,A ,10.00,INE917I01010,Equity,,,,,
532978,Bajaj Finserv Limited,BAJAJFINSV,Bajaj Finserv Ltd,Active,A ,1.00,INE918I01026,Equity,,,,,
532985,Kotak Mahindra Mutual Fund,SENSEX1,Kotak S&P BSE Sensex ETF,Active,A ,1.00,INF174KA1JD7,Equity,,,,,
533023,ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd,Active,A ,5.00,INE342J01019,Equity,,,,,
533033,ISGEC Heavy Engineering Limited,ISGEC,ISGEC Heavy Engineering Ltd,Active,A ,1.00,INE858B01029,Equity,,,,,
533096,Adani Power Limited,ADANIPOWER,Adani Power Ltd,Active,A ,2.00,INE814H01029,Equity,,,,,
533098,NHPC Limited,NHPC,NHPC Ltd,Active,A ,10.00,INE848E01016,Equity,,,,,
533106,Oil India Limited,OIL,Oil India Ltd,Active,A ,10.00,INE274J01014,Equity,,,,,
533122,RattanIndia Power Limited,RTNPOWER,RattanIndia Power Ltd,Active,A ,10.00,INE399K01017,Equity,,,,,
533148,JSW Energy Limited,JSWENERGY,JSW Energy Ltd,Active,A ,10.00,INE121E01018,Equity,,,,,
533150,Godrej Properties Limited,GODREJPROP,Godrej Properties Ltd,Active,A ,5.00,INE484J01027,Equity,,,,,
533155,Jubilant Foodworks Limited,JUBLFOOD,Jubilant FoodWorks Ltd,Active,A ,2.00,INE797F01020,Equity,,,,,
533158,Thangamayil Jewellery Limited,THANGAMAYL,Thangamayil Jewellery Ltd,Active,A ,10.00,INE085J01014,Equity,,,,,
533160,VALOR ESTATE LIMITED,DBREALTY,Valor Estate Ltd,Active,A ,10.00,INE879I01012,Equity,,,,,
533169,MAN INFRACONSTRUCTION LIMITED,MANINFRA,Man Infraconstruction Ltd,Active,A ,2.00,INE949H01023,Equity,,,,,
533179,Persistent Systems Limited,PERSISTENT,Persistent Systems Ltd,Active,A ,5.00,INE262H01021,Equity,,,,,
533206,SJVN LIMITED,SJVN,SJVN Ltd,Active,A ,10.00,INE002L01015,Equity,,,,,
533248,Gujarat Pipavav Port Limited,GPPL,Gujarat Pipavav Port Ltd,Active,A ,10.00,INE517F01014,Equity,,,,,
533269,VA Tech Wabag Limited,WABAG,VA Tech Wabag Ltd,Active,A ,2.00,INE956G01038,Equity,,,,,
533271,Ashoka Buildcon Limited,ASHOKA,Ashoka Buildcon Ltd,Active,A ,5.00,INE442H01029,Equity,,,,,
533272,JUPITER WAGONS LIMITED,JWL,Jupiter Wagons Ltd,Active,A ,10.00,INE209L01016,Equity,,,,,
533273,OBEROI REALTY LIMITED,OBEROIRLTY,Oberoi Realty Ltd,Active,A ,10.00,INE093I01010,Equity,,,,,
533274,Prestige Estates Projects Limited,PRESTIGE,Prestige Estates Projects Ltd,Active,A ,10.00,INE811K01011,Equity,,,,,
533278,Coal India Limited,COALINDIA,Coal India Ltd,Active,A ,10.00,INE522F01014,Equity,,,,,
533282,GRAVITA INDIA LIMITED,GRAVITA,Gravita India Ltd,Active,A ,2.00,INE024L01027,Equity,,,,,
533286,MOIL Limited,MOIL,Moil Ltd,Active,A ,10.00,INE490G01020,Equity,,,,,
533293,Kirloskar Oil Engines Limited,KIRLOSENG,Kirloskar Oil Engines Ltd,Active,A ,2.00,INE146L01010,Equity,,,,,
533326,Texmaco Rail & Engineering Limited,TEXRAIL,Texmaco Rail & Engineering Ltd,Active,A ,1.00,INE621L01012,Equity,,,,,
533339,Zen Technologies Ltd.,ZENTEC,ZEN Technologies Ltd,Active,A ,1.00,INE251B01027,Equity,,,,,
533398,MUTHOOT FINANCE LIMITED,MUTHOOTFIN,Muthoot Finance Ltd,Active,A ,10.00,INE414G01012,Equity,,,,,
