Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
500414,Timex Group India Ltd,TIMEX,Timex Group India Ltd-$,Active,B ,1.00,INE064A01026,Equity,,,,,
500418,Tokyo Plast International Ltd.,TOKYOPLAST,Tokyo Plast International Ltd,Active,B ,10.00,INE932C01012,Equity,,,,,
500429,Uniphos Enterprises Limited.,UNIENTER,Uniphos Enterprises Ltd,Active,B ,2.00,INE037A01022,Equity,,,,,
500439,Vardhman Holdings Limited,VHL,Vardhman Holdings Ltd,Active,B ,10.00,INE701A01023,Equity,,,,,
500444,West Coast Paper Mills Limited,WSTCSTPAPR,West Coast Paper Mills Ltd,Active,B ,2.00,INE976A01021,Equity,,,,,
500449,Hindustan Organic Chemicals Ltd.,HOCL,Hindustan Organic Chemicals Ltd,Active,B ,10.00,INE048A01011,Equity,,,,,
500456,Pasupati Acrylon Ltd.,PASUPTAC,Pasupati Acrylon Ltd,Active,B ,10.00,INE818B01023,Equity,,,,,
500460,Mukand Ltd.,MUKANDLTD,Mukand Ltd,Active,B ,10.00,INE304A01026,Equity,,,,,
500464,UCAL LIMITED,UCAL,Ucal  Ltd,Active,B ,10.00,INE139B01016,Equity,,,,,
500467,Harrisons Malayalam Ltd.,HARRMALAYA,Harrisons Malayalam Ltd,Active,B ,10.00,INE544A01019,Equity,,,,,
500500,Hindustan Motors Ltd.,HINDMOTORS,Hindustan Motors Ltd,Active,B ,5.00,INE253A01025,Equity,,,,,
500650,Excell Industries Ltd.,EXCELINDUS,Excel Industries Ltd,Active,B ,5.00,INE369A01029,Equity,,,,,
500672,Novartis India Limited.,NOVARTIND,Novartis India Ltd,Active,B ,5.00,INE234A01025,Equity,,,,,
500730,NOCIL Ltd,NOCIL,NOCIL Ltd,Active,B ,10.00,INE163A01018,Equity,,,,,
500777,Tamilnadu Petroproducts Ltd,TNPETRO,Tamilnadu Petroproducts Ltd,Active,B ,10.00,INE148A01019,Equity,,,,,
500780,Zuari Industries Limited,ZUARIIND,Zuari Industries Ltd,Active,B ,10.00,INE217A01012,Equity,,,,,
500890,Modi Rubber Ltd.,MODIRUBBER,Modi Rubber Ltd,Active,B ,10.00,INE832A01018,Equity,,,,,
501150,Centrum Capital Limited,CENTRUM,Centrum Capital Ltd,Active,B ,1.00,INE660C01027,Equity,,,,,
501295,Industrial Investment Trust Ltd.,IITL,Industrial Investment Trust Ltd,Active,B ,10.00,INE886A01014,Equity,,,,,
501298,Industrial & Prudential Inv. Co. Lt,INDPRUD,Industrial & Prudential Investment Company Ltd,Active,B ,10.00,INE620D01011,Equity,,,,,
501343,Motor & General Finance (M.G.F.) Lt,MOTOGENFIN,Motor & General Finance Ltd,Active,B ,5.00,INE861B01023,Equity,,,,,
501831,Coastal Corporation Limited,COASTCORP,Coastal Corporation Ltd,Active,B ,2.00,INE377E01024,Equity,,,,,
502090,Sagar Cements Ltd,SAGCEM,Sagar Cements Ltd-$,Active,B ,2.00,INE229C01021,Equity,,,,,
502137,Deccan Cements Ltd.,DECCANCE,Deccan Cements Ltd-$,Active,B ,5.00,INE583C01021,Equity,,,,,
502157,Mangalam Cement Ltd.,MANGLMCEM,Mangalam Cement Ltd,Active,B ,10.00,INE347A01017,Equity,,,,,
502168,NCL Industries Limited,NCLIND,NCL Industries Ltd-$,Active,B ,10.00,INE732C01016,Equity,,,,,
502175,Saurashtra Cement Limited,SAURASHCEM,Saurashtra Cement Ltd,Active,B ,10.00,INE626A01014,Equity,,,,,
502180,Shree Digvijay Cement Co. Ltd.,SHREDIGCEM,Shree Digvijay Cement Company Ltd-$,Active,B ,10.00,INE232A01011,Equity,,,,,
502330,ANDHRA PAPER LIMITED,ANDHRAPAP,Andhra Paper Ltd,Active,B ,2.00,INE435A01051,Equity,,,,,
502420,Orient Paper & Industries Ltd.,ORIENTPPR,Orient Paper & Industries Ltd,Active,B ,1.00,INE592A01026,Equity,,,,,
502450,Seshasayee Paper & Boards Ltd.,SESHAPAPER,Seshasayee Paper and Boards Ltd,Active,B ,2.00,INE630A01024,Equity,,,,,
502820,DCM Ltd.,DCM,DCM Ltd,Active,B ,10.00,INE498A01018,Equity,,,,,
503031,Peninsula Land Limited,PENINLAND,Peninsula Land Ltd,Active,B ,2.00,INE138A01028,Equity,,,,,
