date,pv
1996-04-05,1059879.106667872
1996-04-08,1066883.370285229
1996-04-09,1066844.4487268764
1996-04-10,1068505.1813134628
1996-04-11,1067386.8685897726
1996-04-12,1067081.8173809855
1996-04-15,1074160.0445590862
1996-04-16,1078978.7291706412
1996-04-17,1093586.3932084264
1996-04-18,1102824.5635496846
1996-04-19,1104346.6568624338
1996-04-22,1096187.8175966416
1996-04-23,1095128.2809251
1996-04-24,1120157.6188505578
1996-04-25,1110857.0709960042
1996-04-26,1117986.2044697918
1996-04-29,1112785.5707777338
1996-04-30,1120280.790349166
1996-05-01,1130780.7937066911
1996-05-02,1134257.702715764
1996-05-03,1137595.226333028
1996-05-06,1121079.8399955067
1996-05-07,1124162.8627401225
1996-05-08,1132966.159355273
1996-05-09,1122762.373192859
1996-05-10,1111305.2555144082
1996-05-13,1119303.5902448853
1996-05-14,1123191.0220873933
1996-05-15,1124727.6503207271
1996-05-16,1144808.5651827783
1996-05-17,1131184.0614805992
1996-05-20,1117979.1646799643
1996-05-21,1109431.1452237368
1996-05-22,1108278.3761354166
1996-05-23,1100384.4476197239
1996-05-24,1105331.0353947554
1996-05-27,1095813.3295295518
1996-05-28,1092825.603643405
1996-05-29,1108776.2152191428
1996-05-30,1107361.3174520284
1996-05-31,1106736.1897361376
1996-06-03,1110815.461082415
1996-06-04,1109821.890873248
1996-06-05,1104447.0637029933
1996-06-06,1112407.865922587
1996-06-07,1112813.4511724894
1996-06-10,1118331.637110307
1996-06-11,1122077.575249756
1996-06-12,1136734.4469907319
1996-06-13,1139740.65566872
1996-06-14,1155152.0978329624
1996-06-17,1154150.4927691058
1996-06-18,1150196.6084048473
1996-06-19,1151787.9335222375
1996-06-20,1147257.7570481403
1996-06-21,1141184.7471880883
1996-06-24,1124516.4122766373
1996-06-25,1110153.0710417388
1996-06-26,1118133.7394364423
1996-06-27,1118351.657433874
1996-06-28,1124223.0750073483
1996-07-01,1121535.3757946284
1996-07-02,1121581.7219511734
1996-07-03,1108766.3077718918
1996-07-04,1111934.3569041414
1996-07-05,1117124.482997415
1996-07-08,1122005.9941785529
1996-07-09,1118261.7856683251
1996-07-10,1115517.5822649014
1996-07-11,1116853.8402769922
1996-07-12,1113997.4767379006
1996-07-15,1112606.4263084189
1996-07-16,1095899.3174064455
1996-07-17,1101449.8661321683
1996-07-18,1104481.4533003047
1996-07-19,1110945.0254378456
1996-07-22,1114599.6215047697
1996-07-23,1112397.2672936672
1996-07-24,1088431.7650863596
1996-07-25,1081561.1771206497
1996-07-26,1073569.0970744798
1996-07-29,1060122.380514193
1996-07-30,1042381.0423561742
1996-07-31,1058494.5355214109
1996-08-01,1071216.252018882
1996-08-02,1061229.6219470312
1996-08-05,1060076.177497419
1996-08-06,1061579.4488684037
1996-08-07,1060498.1665707135
1996-08-08,1060670.035467766
1996-08-09,1059792.2400185757
1996-08-12,1054320.8952112407
1996-08-13,1048253.6682549935
1996-08-14,1047404.4124104198
1996-08-15,1047404.4124104198
1996-08-16,1039647.2729418469
1996-08-19,1030334.5534652257
1996-08-20,1028848.312835759
1996-08-21,1035446.3190568051
1996-08-22,1034215.6689798707
1996-08-23,1038885.6526562629
1996-08-26,1037578.9874399962
1996-08-27,1041908.2213136037
1996-08-28,1040567.6883973244
1996-08-29,1043984.6473041114
1996-08-30,1042949.8976232733
1996-09-02,1041924.9931506288
1996-09-03,1036565.6504657781
1996-09-04,1037492.447215862
1996-09-05,1041568.0351546884
1996-09-06,1042861.3021329055
1996-09-09,1034603.4679264071
1996-09-10,1030952.6130885485
1996-09-11,1029156.9422061285
1996-09-12,1028731.5506957279
1996-09-13,1027508.3822430836
1996-09-16,1025880.7241086003
1996-09-17,1029755.1569589912
1996-09-18,1031018.1750354855
1996-09-19,1030175.4567669213
1996-09-20,1029758.0620854651
1996-09-23,1029980.8138622404
1996-09-24,1029357.8732100807
1996-09-25,1029581.5558371455
1996-09-26,1025208.6337904013
1996-09-27,1025590.3242889781
1996-09-30,1025578.3904174261
1996-10-01,1022614.3728462104
1996-10-02,1022614.3728462104
1996-10-03,1022232.6533230712
1996-10-04,1014737.8902501169
1996-10-07,1011802.0719452127
1996-10-08,1011508.2537330817
1996-10-09,1011397.6853458969
1996-10-10,1012101.4049201861
1996-10-11,1012706.6985230515
1996-10-14,1010055.6302108252
1996-10-15,1007753.3731311768
1996-10-16,1005752.4484370411
1996-10-17,1004315.5854680764
1996-10-18,1004129.3483976556
1996-10-21,1004029.5082378155
1996-10-22,999701.6742002605
1996-10-23,1000208.6657998029
1996-10-24,997058.2211610823
1996-10-25,996990.6047194989
1996-10-28,998620.9055636997
1996-10-29,998014.6320267596
1996-10-30,998014.6320267596
1996-10-31,987158.0434487846
1996-11-01,986351.3615802237
1996-11-04,986263.5139519323
1996-11-05,987110.4081202873
1996-11-06,980796.8947111282
1996-11-07,980532.0648237009
1996-11-08,980428.3337873402
1996-11-11,971534.3863585249
1996-11-12,1303194.1308025015
1996-11-13,971258.1145177715
1996-11-14,972402.9028925244
1996-11-15,973724.7750297582
1996-11-18,974399.1142206457
1996-11-19,974459.9728419643
1996-11-20,976126.1344159179
1996-11-21,973479.304504979
1996-11-22,969154.0905057052
1996-11-25,969192.9522378495
1996-11-26,969226.4149390296
1996-11-27,965971.0962023957
1996-11-28,966754.1755265229
1996-11-29,968482.163335471
1996-12-02,967999.671896668
1996-12-03,968420.6706796886
1996-12-04,964824.731152022
1996-12-05,962881.2585383134
1996-12-06,963931.2026043825
1996-12-09,969651.1845222837
1996-12-10,973322.3480480863
1996-12-11,977951.8915867184
1996-12-12,972215.0948348606
1996-12-13,970760.3266162233
1996-12-16,976224.3859957454
1996-12-17,973020.9578419195
1996-12-18,975824.5109648901
1996-12-19,975246.9424560564
1996-12-20,977298.9910584096
1996-12-23,976917.2763005184
1996-12-24,973034.785495022
1996-12-25,973034.785495022
1996-12-26,983297.807618927
1996-12-27,983097.8875390068
1996-12-30,983097.8875390068
1996-12-31,977027.0390792359
1997-01-01,991119.3636085396
1997-01-02,988517.9639743682
1997-01-03,992265.9474010352
1997-01-06,994684.9587191922
1997-01-07,991787.1227315563
1997-01-08,1005277.5633628158
1997-01-09,1015284.8289394971
1997-01-10,1025498.4226970096
1997-01-13,1022470.1429113364
1997-01-14,1015741.9331151402
1997-01-15,1060084.6409992692
1997-01-16,1022738.9372780853
1997-01-17,1014560.2831564244
1997-01-20,996553.7526544565
1997-01-21,978687.237828148
1997-01-22,1003249.2658994956
1997-01-23,1003249.2658994956
1997-01-24,994989.2051856135
1997-01-27,1009828.3653681811
1997-01-28,1015805.9128395361
1997-01-29,1009758.2065945341
1997-01-30,1004248.0591689812
1997-01-31,990769.8773436429
1997-02-03,979510.2032796635
1997-02-04,976886.1476794048
1997-02-05,984369.0068502096
1997-02-06,980886.155235368
1997-02-07,983909.7368004681
1997-02-10,986725.4087923446
1997-02-11,999657.5873620765
1997-02-12,1008542.5947816006
1997-02-13,1016721.2165810891
1997-02-14,1015732.0025084906
1997-02-17,1020782.3491291307
1997-02-18,1018133.9621335724
1997-02-19,1020295.489255226
1997-02-20,1013209.4707169072
1997-02-21,1006183.8075550498
1997-02-24,990902.6429805728
1997-02-25,990972.1668544469
1997-02-26,998699.6888561375
1997-02-27,1011066.3860498999
1997-02-28,1052230.5435050998
1997-03-03,1151502.2761475763
1997-03-04,1154900.166838185
1997-03-05,1186856.7316856033
1997-03-06,1192375.9958872623
1997-03-07,1283285.21692355
1997-03-10,1135189.3587988135
1997-03-11,1120854.7704103447
1997-03-12,1138638.7809335468
1997-03-13,1128281.3579181824
1997-03-14,1133033.7059310046
1997-03-17,1136412.9863497042
1997-03-18,1131880.6327134087
1997-03-19,1123675.6502272047
1997-03-20,1124805.2558548322
1997-03-21,1126185.6661298473
1997-03-24,1126185.6661298473
1997-03-25,1131936.9851793344
1997-03-26,1139098.8489395257
1997-03-27,1140742.3680342531
1997-03-28,1138556.3577167026
1997-03-31,1062774.340762216
1997-04-01,1080014.5850113626
1997-04-02,1110171.2159672773
1997-04-03,1133138.7307275448
1997-04-04,1147886.8634926449
1997-04-07,1148440.230211913
1997-04-08,1148440.230211913
1997-04-09,1172383.7315941313
1997-04-10,1150422.6070946825
1997-04-11,1153345.3480216353
1997-04-14,1244201.8805359853
1997-04-15,1155446.3363212575
1997-04-16,1155446.3363212575
1997-04-17,1169405.6373801073
1997-04-18,1169405.6373801073
1997-04-21,1188728.7427203087
1997-04-22,1190079.3701281783
1997-04-23,1194818.244516417
1997-04-24,1196395.4623635942
1997-04-25,1201300.888116304
1997-04-28,1217832.239666348
1997-04-29,1214992.8979118322
1997-04-30,1236774.055288716
1997-05-01,1236774.055288716
1997-05-02,1237469.0969450804
1997-05-05,1239510.2779713732
1997-05-06,1241437.0757343238
1997-05-07,1250493.1777830299
1997-05-08,1280534.3339457628
1997-05-09,1287965.8726709455
1997-05-12,1276704.0729666548
1997-05-13,1273452.8910324546
1997-05-14,1267297.7497544992
1997-05-15,1264486.8218798803
1997-05-16,1263591.2473354542
1997-05-19,1262422.699402831
1997-05-20,1275386.1535838237
1997-05-21,1262622.2793667032
1997-05-22,1245040.1772811036
1997-05-23,1247981.7018983986
1997-05-26,1246990.7657443404
1997-05-27,1238981.9990858207
1997-05-28,1237921.5093717587
1997-05-29,1243246.1155507625
1997-05-30,1262064.2966649286
1997-06-02,1274952.8785886653
1997-06-03,1293367.0476099092
1997-06-04,1313686.2980793791
1997-06-05,1312564.7710384254
1997-06-06,1310421.2923929528
1997-06-09,1312097.297811922
1997-06-10,1327222.3532294459
1997-06-11,1343108.8997327024
1997-06-12,1346713.9573525246
1997-06-13,1336531.0939397481
1997-06-16,1318124.3757334512
1997-06-17,1335228.680285638
1997-06-18,1362536.781552728
1997-06-19,1364476.15511615
1997-06-20,1357132.2387544005
1997-06-23,1348767.152724929
1997-06-24,1341736.4197233694
1997-06-25,1356037.6370938069
1997-06-26,1363355.0861815591
1997-06-27,1357617.263673139
1997-06-30,1381604.5806317069
1997-07-01,1395295.344033899
1997-07-02,1406031.2910667649
1997-07-03,1406913.1692921817
1997-07-04,1419756.297657833
1997-07-07,1444326.0201594254
1997-07-08,1442781.9725715928
1997-07-09,1508151.4069183955
1997-07-10,1529089.3606048475
1997-07-11,1533254.8744025468
1997-07-14,1526413.8087929904
1997-07-15,1510096.0000663293
1997-07-16,1517305.5029095856
1997-07-17,1524426.6337275014
1997-07-18,1524426.6337275014
1997-07-21,1483239.4887082425
1997-07-22,1478780.8924590612
1997-07-23,1506670.338791318
1997-07-24,1499347.5502506238
1997-07-25,1480436.4752072887
1997-07-28,1476244.0188541582
1997-07-29,1480409.3097962732
1997-07-30,1488479.6154714623
1997-07-31,1508203.6352507372
1997-08-01,1539236.0079011717
1997-08-04,1578840.2114356023
1997-08-05,1598473.310737385
1997-08-06,1618209.8776342105
1997-08-07,1612852.7075335667
1997-08-08,1594764.6298011201
1997-08-11,1608994.6655707052
1997-08-12,1583707.9919302536
1997-08-13,1584404.1853720543
1997-08-14,1567897.8834082496
1997-08-15,1567897.8834082496
1997-08-18,1568835.4604444185
1997-08-19,1534038.8544382956
1997-08-20,1568063.9699359091
1997-08-21,1563618.0931740194
1997-08-22,1540976.7680130485
1997-08-25,1533715.211272742
1997-08-26,1546058.6251158114
1997-08-27,1561819.447559034
1997-08-28,1526722.2520366048
1997-08-29,1507328.5155736045
1997-09-01,1514673.836952625
1997-09-02,1532321.701731474
1997-09-03,1537784.647685895
1997-09-04,1534311.0226167697
1997-09-05,1547892.387505881
1997-09-08,1581274.8196306378
1997-09-09,1617306.2045427093
1997-09-10,1618229.165362427
1997-09-11,1594448.1983671787
1997-09-12,1595258.6335792912
1997-09-15,1583894.5439688005
1997-09-16,1590821.1307715687
1997-09-17,1579528.2289825126
1997-09-18,1540060.5034961198
1997-09-19,1561889.247712631
1997-09-22,1558846.4442419093
1997-09-23,1584305.5141206472
1997-09-24,1601548.6789513414
1997-09-25,1616743.3015693515
1997-09-26,1639049.4142061735
1997-09-29,1651645.867757189
1997-09-30,1660452.9880959475
1997-10-01,1647434.9999619096
1997-10-02,1647434.9999619096
1997-10-03,1647300.8195534332
1997-10-06,1647300.8195534332
1997-10-07,1647300.8195534332
1997-10-08,1647300.8195534332
1997-10-09,1609482.0365327543
1997-10-10,1644874.3566586415
1997-10-13,1647781.1370618702
1997-10-14,1622895.074904133
1997-10-15,1617693.292618638
1997-10-16,1605926.5329107158
1997-10-17,1613395.7455641278
1997-10-20,2060640.9073614508
1997-10-21,2078037.890554101
1997-10-22,1649949.6397255475
1997-10-23,1624447.5961742897
1997-10-24,1606204.732367206
1997-10-27,1619294.230567483
1997-10-28,1547368.0140273464
1997-10-29,1611241.7308101181
1997-10-30,1586064.2804266792
1997-10-31,1587429.57541333
1997-11-03,1576743.6255139792
1997-11-04,1577183.3585824391
1997-11-05,1515539.5863493348
1997-11-06,1503727.709961288
1997-11-07,1500682.7656113491
1997-11-10,1490426.0414477745
1997-11-11,1510421.7065479686
1997-11-12,1483888.781048817
1997-11-13,1470850.5933357328
1997-11-14,1462600.3180116818
1997-11-17,1470502.5318691714
1997-11-18,1460472.8325084862
1997-11-19,1469271.8056852466
1997-11-20,1497207.0860631745
1997-11-21,1487940.0071644986
1997-11-24,1477652.9443276564
1997-11-25,1502798.526174538
1997-11-26,1498281.5237800034
1997-11-27,1505867.3177428874
1997-11-28,1484527.6231617536
1997-12-01,1498434.1673232648
1997-12-02,1494915.6298083763
1997-12-03,1500143.3516534583
1997-12-04,1490326.4724808454
1997-12-05,1490182.239198338
1997-12-08,1476116.446496891
1997-12-09,1461409.6624952778
1997-12-10,1459503.2645753464
1997-12-11,1431278.3752625124
1997-12-12,1397868.8807095757
1997-12-15,1398672.0247892288
1997-12-16,1399910.9161691798
1997-12-17,1400091.9760674443
1997-12-18,1398842.4309783445
1997-12-19,1397631.9576713333
1997-12-22,1399350.5712044518
1997-12-23,1396941.4881592735
1997-12-24,1398527.7183066383
1997-12-25,1398527.7183066383
1997-12-26,1396151.7486442395
1997-12-29,1403161.6541576618
1997-12-30,1403482.5856297375
1997-12-31,1410193.5361380116
1998-01-01,1404745.332484775
1998-01-02,1404726.859111424
1998-01-05,1411035.475937563
1998-01-06,1401868.8161404347
1998-01-07,1409177.7452519329
1998-01-08,1400363.7780904453
1998-01-09,1389073.5831269152
1998-01-12,1377102.1598404115
1998-01-13,1375873.2349189406
1998-01-14,1379087.9837424897
1998-01-15,1375736.2443524015
1998-01-16,1378267.7146350662
1998-01-19,1380175.8810165606
1998-01-20,1377763.5476075166
1998-01-21,1379062.2588525112
1998-01-22,1374832.8800412258
1998-01-23,1371965.9148006958
1998-01-26,1371965.9148006958
1998-01-27,1372047.3868520285
1998-01-28,1369706.7787196366
1998-01-29,1368833.8541250979
1998-01-30,1366131.2362823605
1998-02-02,1366083.7603460276
1998-02-03,1366210.399453898
1998-02-04,1365308.2214144252
1998-02-05,1366328.0077427519
1998-02-06,1367250.4734985519
1998-02-09,1367490.2997405063
1998-02-10,1366783.295626779
1998-02-11,1365838.076293527
1998-02-12,1366659.510681838
1998-02-13,1367477.5039047415
1998-02-16,1367477.5039047415
1998-02-17,1367204.2779108211
1998-02-18,1368894.0806876493
1998-02-19,1368497.5924646899
1998-02-20,1367633.3247248584
1998-02-23,1372388.8283987895
1998-02-24,1373279.7884713148
1998-02-25,1380374.0650251687
1998-02-26,1378930.890481926
1998-02-27,1383080.568483785
1998-03-02,1395192.0895172015
1998-03-03,1385961.483468283
1998-03-04,1398480.9146334373
1998-03-05,1393718.8177280976
1998-03-06,1392741.4185579068
1998-03-09,1398240.0900972306
1998-03-10,1395101.3875875003
1998-03-11,1393721.4969268844
1998-03-12,1399684.304533637
1998-03-13,1400244.7837715393
1998-03-16,1410133.6362448581
1998-03-17,1409381.2659750436
1998-03-18,1428544.1721670292
1998-03-19,1440859.940607183
1998-03-20,1449280.4683090171
1998-03-23,1454680.201549976
1998-03-24,1448079.234547251
1998-03-25,1462735.4957633298
1998-03-26,1443549.150247886
1998-03-27,1455140.0940177273
1998-03-30,1446030.3335795493
1998-03-31,1448996.6332151876
1998-04-01,1501039.994173096
1998-04-02,1504610.3334357785
1998-04-03,1510874.5662212127
1998-04-06,1539754.0698172932
1998-04-07,1544489.2515847213
1998-04-08,1544489.2515847213
1998-04-09,1608618.1465539963
1998-04-10,1603490.7971475723
1998-04-13,1567515.9849572966
1998-04-14,1567515.9849572966
1998-04-15,1639002.4959517273
1998-04-16,1650780.1927068573
1998-04-17,1675873.1025878612
1998-04-20,1675410.8015550736
1998-04-21,1688041.8684261716
1998-04-22,1693550.072696713
1998-04-23,1668548.7996791955
1998-04-24,1649069.0039264709
1998-04-27,1637707.787299263
1998-04-28,1624060.5996632683
1998-04-29,1641495.2243329522
1998-04-30,1658939.1199183997
1998-05-01,1658117.459030176
1998-05-04,1696949.8546125544
1998-05-05,1690902.7292193205
1998-05-06,1683179.295656541
1998-05-07,1683179.295656541
1998-05-08,1672455.4321493295
1998-05-11,1676360.645479576
1998-05-12,1650858.7553178628
1998-05-13,1607320.9836725667
1998-05-14,1660613.9991686398
1998-05-15,1661130.0161288318
1998-05-18,1702022.0273880162
1998-05-19,1726782.3465858279
1998-05-20,1784253.6976722442
1998-05-21,1746649.6539848913
1998-05-22,1753664.8849247796
1998-05-25,1761517.5079984972
1998-05-26,1757982.9184372998
1998-05-27,1798863.48898424
1998-05-28,1803023.5883412187
1998-05-29,1773302.5897793656
1998-06-01,1787976.2893900324
1998-06-02,1745488.413286435
1998-06-03,1763099.439782305
1998-06-04,1759041.4936185386
1998-06-05,1689778.6782121784
1998-06-08,1641368.3263044038
1998-06-09,1688149.6599236
1998-06-10,1656846.6022001922
1998-06-11,1652877.3442011639
1998-06-12,1670858.789650508
1998-06-15,1624342.420194789
1998-06-16,1605481.515395488
1998-06-17,1662139.844953332
1998-06-18,1642222.8823959646
1998-06-19,1606734.868836009
1998-06-22,1575262.5719335536
1998-06-23,1564201.767538942
1998-06-24,1594360.4242818768
1998-06-25,1611003.0782188526
1998-06-26,1609544.8817336203
1998-06-29,1648129.192354499
1998-06-30,1642804.8740153052
1998-07-01,1653030.1218647948
1998-07-02,1642187.5692251541
1998-07-03,1623672.7827299414
1998-07-06,1651593.8396510629
1998-07-07,1658605.503194581
1998-07-08,1657543.2647148871
1998-07-09,1646839.703222562
1998-07-10,1655764.9394982434
1998-07-13,1653863.7244203873
1998-07-14,1655469.5244039842
1998-07-15,1664547.5843250698
1998-07-16,1692897.716884247
1998-07-17,1681226.4183511524
1998-07-20,1668242.2209465709
1998-07-21,1662623.0787009383
1998-07-22,1659212.4341417362
1998-07-23,1638815.431272481
1998-07-24,1635035.4542755887
1998-07-27,1644737.9669823898
1998-07-28,1685025.3436907502
1998-07-29,1715433.3395939856
1998-07-30,1723853.4338704397
1998-07-31,1734430.806268521
1998-08-03,1719228.7880851133
1998-08-04,1689601.2858209983
1998-08-05,1704863.700726736
1998-08-06,1699209.1580808286
1998-08-07,1720301.3772415651
1998-08-10,1711950.9304003534
1998-08-11,1722820.5402709416
1998-08-12,1682460.8524881166
1998-08-13,1683762.8301223468
1998-08-14,1677987.357650118
1998-08-17,1650558.3554582095
1998-08-18,1625828.966980957
1998-08-19,1639249.6938280137
1998-08-20,1677048.901696109
1998-08-21,1670059.2466948996
1998-08-24,1680605.5108920936
1998-08-25,1692700.8678478487
1998-08-26,1692772.7172434377
1998-08-27,1685990.0823279333
1998-08-28,1666334.2133624984
1998-08-31,1665617.5850323697
1998-09-01,1636885.7023978478
1998-09-02,1642120.4571246565
1998-09-03,1649998.4063936144
1998-09-04,1651843.724393719
1998-09-07,1661032.7518765242
1998-09-08,1667913.716822301
1998-09-09,1663191.144191655
1998-09-10,1653887.8374086951
1998-09-11,1638805.6731857732
1998-09-14,1642657.1227645804
1998-09-15,1658617.5418235783
1998-09-16,1674442.6212779062
1998-09-17,1673634.4804111575
1998-09-18,1667854.0909369492
1998-09-21,1659536.4571262451
1998-09-22,1641108.690453013
1998-09-23,1669416.2904187574
1998-09-24,1679173.632482459
1998-09-25,1678587.7125186073
1998-09-28,1685237.2651809645
1998-09-29,1679062.813585878
1998-09-30,1709898.0111928075
1998-10-01,1709898.0111928075
1998-10-02,1709898.0111928075
1998-10-05,1643004.0212028564
1998-10-06,1647868.5116856617
1998-10-07,1684452.2723652464
1998-10-08,1666554.567899834
1998-10-09,1664589.8163714833
1998-10-12,1659553.6394336098
1998-10-13,1646752.1141374407
1998-10-14,1656784.8952915391
1998-10-15,1653815.7276461183
1998-10-16,1651173.508840833
1998-10-19,1636869.21384354
1998-10-20,1628040.5145471373
1998-10-21,1628040.5145471373
1998-10-22,1546116.5938225128
1998-10-23,1549270.1751006767
1998-10-26,1557234.5885993156
1998-10-27,1550368.7901454866
1998-10-28,1550151.865174192
1998-10-29,1548375.7211141156
1998-10-30,1546375.3761028198
1998-11-02,1539067.036987043
1998-11-03,1540121.7944751615
1998-11-04,1855965.8343554882
1998-11-05,1545452.0426652422
1998-11-06,1545108.218372376
1998-11-09,1550133.8074874044
1998-11-10,1554938.7909049646
1998-11-11,1555685.820601857
1998-11-12,1555483.9898001107
1998-11-13,1555796.7345367156
1998-11-16,1553970.1924370595
1998-11-17,1552340.9369172817
1998-11-18,1558380.0345986348
1998-11-19,1553580.1470295507
1998-11-20,1550868.5461671473
1998-11-23,1544527.7245105032
1998-11-24,1542145.8181062182
1998-11-25,1884225.521288228
1998-11-26,1541942.8426511397
1998-11-27,1544253.5641737282
1998-11-30,1548059.9007451087
1998-12-01,1548644.257981247
1998-12-02,1554147.9728115157
1998-12-03,1562019.6904664603
1998-12-04,1560641.7448455372
1998-12-07,1568066.203010671
1998-12-08,1577607.9061781154
1998-12-09,1575612.3824289937
1998-12-10,1574938.3140072117
1998-12-11,1582865.8268898071
1998-12-14,1580410.3872703933
1998-12-15,1580082.5705303466
1998-12-16,1578407.7143499188
1998-12-17,1570883.8939957116
1998-12-18,1583164.9027464292
1998-12-21,1606647.191472166
1998-12-22,1606902.361556185
1998-12-23,1609401.285945452
1998-12-24,1614094.341866408
1998-12-25,1613185.8833184983
1998-12-28,1620044.5962147126
1998-12-29,1619393.4002014815
1998-12-30,1644228.04872276
1998-12-31,1621041.7519781569
1999-01-01,1618618.0391531258
1999-01-04,1629616.6596483884
1999-01-05,1620517.585588407
1999-01-06,1635395.088752698
1999-01-07,1635786.8569317744
1999-01-08,1677442.8023689177
1999-01-11,1710182.3967088172
1999-01-12,1692956.9964137734
1999-01-13,1707853.7109136009
1999-01-14,1699746.2744097111
1999-01-15,1662511.8743009365
1999-01-18,1684794.2889436034
1999-01-19,1674547.7268689636
1999-01-20,1674547.7268689636
1999-01-21,1739479.2391388945
1999-01-22,1764762.0831209945
1999-01-25,1765231.936102989
1999-01-26,1765231.936102989
1999-01-27,1794748.0271476205
1999-01-28,1760922.105044267
1999-01-29,1758192.6374923568
1999-02-01,1748064.2553701492
1999-02-02,1742228.1159675112
1999-02-03,1781138.5919823318
1999-02-04,1775899.0821898913
1999-02-05,1788136.4223508867
1999-02-08,1785570.2709331056
1999-02-09,1798707.3791916107
1999-02-10,1814677.6388669964
1999-02-11,1834400.6731970008
1999-02-12,1850765.6004103639
1999-02-15,1824630.9104372764
1999-02-16,1827705.3064603352
1999-02-17,1825910.980735341
1999-02-18,1825182.754425652
1999-02-19,1824072.9823004645
1999-02-22,1795719.6158958995
1999-02-23,1806175.191844203
1999-02-24,1816792.4156600377
1999-02-25,1822651.9833216616
1999-02-26,1818777.8330421187
1999-03-01,1929909.0029083812
1999-03-02,1962199.1576827837
1999-03-03,1979046.6213786374
1999-03-04,1939538.0941246976
1999-03-05,1943717.3262454816
1999-03-08,1934376.5592189059
1999-03-09,1951250.143084696
1999-03-10,1951733.6942707833
1999-03-11,1961914.275557727
1999-03-12,1979145.6510390572
1999-03-15,1997562.5993705573
1999-03-16,1974770.2930060185
1999-03-17,1983940.1459646937
1999-03-18,2017616.0343924842
1999-03-19,1987466.4619386303
1999-03-22,1983042.8887022315
1999-03-23,1995701.184340488
1999-03-24,1978581.159387797
1999-03-25,1979579.5638066016
1999-03-26,2006984.9972820436
1999-03-29,2006984.9972820436
1999-03-30,2052317.9245585138
1999-03-31,2092788.0727704146
1999-04-01,2089726.0860771674
1999-04-02,2090562.9538332669
1999-04-05,2023461.819162655
1999-04-06,2013895.4568214973
1999-04-07,2000990.3543170958
1999-04-08,1976450.0726118558
1999-04-09,1954373.6927812556
1999-04-12,1968175.9864074804
1999-04-13,1955132.7307117234
1999-04-14,1953801.678768036
1999-04-15,1932771.1999127408
1999-04-16,2041449.5667407329
1999-04-19,1989850.3273114376
1999-04-20,2011076.348900242
1999-04-21,2026693.012790449
1999-04-22,2016888.5486340965
1999-04-23,2022760.9520274745
1999-04-26,1942602.6706877437
1999-04-27,1942602.6706877437
1999-04-28,1938166.702643661
1999-04-29,1964887.7059011909
1999-04-30,1988482.4800348056
1999-05-03,1965927.965088211
1999-05-04,2014194.4520725464
1999-05-05,2018660.8549341063
1999-05-06,2022834.5894549983
1999-05-07,2038045.6915091577
1999-05-10,2042362.9655701593
1999-05-11,2020821.1238757833
1999-05-12,2020597.2201432933
1999-05-13,2046911.8228058699
1999-05-14,2038563.996554149
1999-05-17,1994479.2695901569
1999-05-18,1994498.0752240282
1999-05-19,2016147.7688257021
1999-05-20,2030474.0948553346
1999-05-21,2029267.3758153468
1999-05-24,2029618.0210725325
1999-05-25,2023832.5696860752
1999-05-26,2004915.1768814924
1999-05-27,1987629.315817037
1999-05-28,1977808.321129085
1999-05-31,2007774.7446156095
1999-06-01,1974360.424278895
