date,equity,regime,daily_pnl
2014-02-25,968206.3177544,BULLISH,-0.0034653136434816822
2014-02-26,967244.7279311998,BULLISH,-0.000993166234889209
2014-02-28,968757.4287651998,BULLISH,0.0015639277116923367
2014-03-03,966276.5666652,BULLISH,-0.002560870271892446
2014-03-04,975483.7390652,BULLISH,0.009528506348628119
2014-03-05,978216.7457652,BULLISH,0.0028016937551609278
2014-03-06,982124.2221652,BULLISH,0.003994489377651567
2014-03-07,966389.996646,BULLISH,-0.016020606318528863
2014-03-10,960273.9009036,BULLISH,-0.006328806965745448
2014-03-11,958357.3819036,BULLISH,-0.0019958045284753645
2014-03-12,959958.4134036,BULLISH,0.0016705996429222658
2014-03-13,952513.4076716,BULLISH,-0.007755550269728073
2014-03-14,956920.4326716,BULLISH,0.004626732773004072
2014-03-18,960347.4763716,BULLISH,0.00358132565989
2014-03-19,963906.0632716,BULLISH,0.003705520124283712
2014-03-20,955185.8923708,BULLISH,-0.009046701990028772
2014-03-21,954818.9877628,BULLISH,-0.00038411853748110403
2014-03-24,959903.3940628,BULLISH,0.005324994962566887
2014-03-25,965652.4480628,BULLISH,0.005989200617019463
2014-03-26,970489.1588628,BULLISH,0.005008749068780238
2014-03-27,970774.9369628,BULLISH,0.0002944681013592465
2014-03-28,982251.9516628,BULLISH,0.011822528850927494
2014-03-31,988028.0033628,BULLISH,0.005880417636454638
2014-04-01,987332.9255628,BULLISH,-0.0007035001008415254
2014-04-02,987236.4782628,BULLISH,-9.768467910153955e-05
2014-04-03,987843.5145628,BULLISH,0.000614884390281123
2014-04-04,995692.7422628,BULLISH,0.00794582095674734
2014-04-07,995763.5750628,BULLISH,7.113921493395736e-05
2014-04-09,1000323.6522628,BULLISH,0.004579477814010691
2014-04-10,1010878.5485628,BULLISH,0.010551481289204911
2014-04-11,1013375.3724628,BULLISH,0.0024699543813149205
2014-04-15,1005010.2792564,BULLISH,-0.008254683736857005
2014-04-16,997757.0049544,BULLISH,-0.007217114542715564
2014-04-17,997323.8567544,BULLISH,-0.00043412193334568805
2014-04-21,1014102.6455544,BULLISH,0.016823811730126925
2014-04-22,1005336.4914244,BULLISH,-0.008644247373211122
2014-04-23,989855.0994740002,BULLISH,-0.015399214176007092
2014-04-24,989855.0994740002,NEUTRAL,0.0
2014-04-25,994935.744174,BULLISH,0.00513271558907924
2014-04-28,993503.1383636,BULLISH,-0.0014398978213304714
2014-04-29,992778.1969636,BULLISH,-0.0007296820432737272
2014-04-30,986014.9840936,BULLISH,-0.006812410758702425
2014-05-02,986949.0606824,BULLISH,0.0009473249431992681
2014-05-05,986536.408254,BULLISH,-0.00041810914548590095
2014-05-06,996479.673454,BULLISH,0.010078964260019418
2014-05-07,996768.1422540002,BULLISH,0.00028948789191085567
2014-05-08,1004759.513754,BULLISH,0.00801728221563014
2014-05-09,1016243.239754,BULLISH,0.011429327956392621
2014-05-12,1015927.190054,BULLISH,-0.00031099808356560565
2014-05-13,1013309.599336,BULLISH,-0.0025765534613370056
2014-05-14,1013953.701136,BULLISH,0.0006356416641291052
2014-05-15,1010701.6785476,BULLISH,-0.0032072693109719275
2014-05-16,1014750.401568,BULLISH,0.0040058536621983
2014-05-19,1054616.205768,BULLISH,0.03928631527358761
2014-05-20,1058194.437268,BULLISH,0.0033929229234574976
2014-05-21,1072849.578968,BULLISH,0.013849195557893657
2014-05-22,1086571.3689679997,BULLISH,0.01279004090508118
2014-05-23,1084463.289168,BULLISH,-0.0019401208794981306
2014-05-26,1053047.4850384,BULLISH,-0.028968988109963845
2014-05-27,1033713.3150992,BULLISH,-0.018360207126362327
2014-05-28,1031164.3411496,BULLISH,-0.002465842233400517
2014-05-29,1031648.0913496,BULLISH,0.0004691300704411372
2014-05-30,1027092.5779495998,BULLISH,-0.004415762931370026
2014-06-02,1036398.8895495998,BULLISH,0.009060830347521698
2014-06-03,1041281.0427495998,BULLISH,0.004710689339045615
2014-06-04,1058172.2523496,BULLISH,0.016221566423025857
2014-06-05,1069422.1525496,BULLISH,0.010631445093197689
2014-06-06,1070424.9775496,BULLISH,0.0009377260398142351
2014-06-09,1072483.1371495998,BULLISH,0.001922749976099647
2014-06-10,1073550.4557495995,BULLISH,0.0009951845050322206
2014-06-11,1071139.6949496,BULLISH,-0.0022455961777001487
2014-06-12,1072390.8319496,BULLISH,0.0011680427920832681
2014-06-13,1055659.6222048,BULLISH,-0.015601783646716605
2014-06-16,1063423.7635831998,BULLISH,0.0073547772549868995
2014-06-17,1069811.6986832,BULLISH,0.006006951620561862
2014-06-18,1076264.4013831995,BULLISH,0.0060316247316625216
2014-06-19,1076709.8300759995,BULLISH,0.00041386548902622167
2014-06-20,1076676.0073759998,BULLISH,-3.14130131023882e-05
2014-06-23,1086903.7951759996,BULLISH,0.00949941089978057
2014-06-24,1089758.6772759997,BULLISH,0.0026266189451824573
2014-06-25,1089974.4233759998,BULLISH,0.00019797603313365109
2014-06-26,1087596.0061759998,BULLISH,-0.0021820853306202537
2014-06-27,1096009.0465759998,BULLISH,0.0077354462063357055
2014-06-30,1114398.2594759995,BULLISH,0.016778340431996108
2014-07-01,1120971.304076,BULLISH,0.0058982904398030556
2014-07-02,1130130.314776,BULLISH,0.008170602286335926
2014-07-03,1130399.9475775997,BULLISH,0.00023858558440048583
2014-07-04,1132977.1473775995,BULLISH,0.0022799008488303407
2014-07-07,1133342.8845775996,BULLISH,0.00032281074763651496
2014-07-08,1114654.1796183998,BULLISH,-0.0164898948178116
2014-07-09,1095240.6303863996,BULLISH,-0.017416656741597203
2014-07-10,1097031.8141863996,BULLISH,0.0016354249014374211
2014-07-11,1095214.4720191995,BULLISH,-0.0016565993289336944
2014-07-14,1082532.7218823996,BULLISH,-0.011579239008245645
2014-07-15,1082869.7805095995,BULLISH,0.00031136114445917684
2014-07-16,1083932.7548231997,BULLISH,0.0009816270919482672
2014-07-17,1085710.2408547995,BULLISH,0.0016398489885007805
2014-07-18,1081865.9428547998,BULLISH,-0.003540813980876689
2014-07-21,1090300.5178883998,BULLISH,0.007796321798746231
2014-07-22,1090124.8011883995,BULLISH,-0.00016116354813855427
2014-07-23,1089032.6029883998,BULLISH,-0.0010019019829740072
2014-07-24,1093185.0774883998,BULLISH,0.003812993741973525
2014-07-25,1084992.9149619995,BULLISH,-0.007493847743715865
2014-07-28,1096396.3047187997,BULLISH,0.010510105273083381
2014-07-30,1104497.6424655998,BULLISH,0.007389059696692346
2014-07-31,1101555.8709719996,BULLISH,-0.0026634475081659392
2014-08-01,1098347.6035111996,BULLISH,-0.0029124872785336597
2014-08-04,1097509.5968111996,BULLISH,-0.0007629703905404073
2014-08-05,1100863.7972111998,BULLISH,0.0030561923191794182
2014-08-06,1093274.7710111996,BULLISH,-0.006893701309122258
2014-08-07,1082442.7878183995,BULLISH,-0.009907832394944305
2014-08-08,1074846.0309987995,BULLISH,-0.0070181601328886956
2014-08-11,1072345.3029031996,BULLISH,-0.002326591924311394
2014-08-12,1075258.0151595997,BULLISH,0.0027162074086719556
2014-08-13,1089872.1872595998,BULLISH,0.013591316590028768
2014-08-14,1093707.9889595995,BULLISH,0.0035194968225076284
2014-08-18,1106122.8499595998,BULLISH,0.011351166056499329
2014-08-19,1119223.7211595995,BULLISH,0.01184395675442218
2014-08-20,1130512.3617595998,BULLISH,0.010086134154040582
2014-08-21,1129369.3977595996,BULLISH,-0.001011014154875034
2014-08-22,1113898.9591324,BULLISH,-0.013698298057207126
2014-08-25,1131152.0835323995,BULLISH,0.015488949207240088
2014-08-26,1144206.3761324,BULLISH,0.011540705082939917
2014-08-27,1138583.3410323998,BULLISH,-0.004914353928883841
2014-08-28,1139548.4395324,BULLISH,0.0008476309684324335
2014-09-01,1141965.7727323996,BULLISH,0.002121307981424181
2014-09-02,1145491.0738924,BULLISH,0.0030870462532035514
2014-09-03,1156035.6058923998,BULLISH,0.009205250254957775
2014-09-04,1159466.5512923996,BULLISH,0.00296785443502956
2014-09-05,1150000.6577423995,BULLISH,-0.008164007438980492
2014-09-08,1176576.1946424,BULLISH,0.023109149304463505
2014-09-09,1180690.9951423998,BULLISH,0.0034972664913133222
2014-09-10,1170806.5727423998,BULLISH,-0.008371726760572074
2014-09-11,1184096.2018423998,BULLISH,0.011350832331656235
2014-09-12,1189281.5923423998,BULLISH,0.004379196970593968
2014-09-15,1179579.8674467998,BULLISH,-0.008157634792355206
2014-09-16,1153159.2218347995,BULLISH,-0.02239835244830668
2014-09-17,1148029.4061891998,BULLISH,-0.004448488594174904
2014-09-18,1165650.7354891996,BULLISH,0.01534919681063962
2014-09-19,1165675.9182443998,BULLISH,2.1604031493760445e-05
2014-09-22,1170863.4303036,BULLISH,0.00445021809064472
2014-09-23,1159060.3401036,BULLISH,-0.01008067200197682
2014-09-24,1153130.988622,BULLISH,-0.005115653841688661
2014-09-25,1139956.7843451998,BULLISH,-0.011424724863689062
2014-09-26,1144985.3370923998,BULLISH,0.004411178402774718
2014-09-29,1150845.2017924,BULLISH,0.005117851303564125
2014-09-30,1151976.3621924,BULLISH,0.000982895352249047
2014-10-01,1143078.6166944,BULLISH,-0.00772389589753919
2014-10-07,1147922.1102943998,BULLISH,0.004237235767742931
2014-10-08,1139478.6101944,BULLISH,-0.007355464298735681
2014-10-09,1142341.6455944,BULLISH,0.0025125837153814334
2014-10-10,1134489.8190328,BULLISH,-0.0068734485798374045
2014-10-13,1136602.7115719998,BULLISH,0.0018624164833855872
2014-10-14,1130396.2657543998,BULLISH,-0.005460523500789516
2014-10-15,1130396.2657543998,NEUTRAL,0.0
2014-10-16,1109916.0826104,BULLISH,-0.018117702406184044
2014-10-17,1107239.1516351998,BULLISH,-0.002411831864715608
2014-10-20,1105409.6863667998,BULLISH,-0.0016522765345663437
2014-10-21,1115923.7220668,BULLISH,0.0095114380031871
2014-10-22,1121752.8293439995,BULLISH,0.005223571434079144
2014-10-27,1122064.5471439995,BULLISH,0.00027788456765676095
2014-10-28,1117172.3888439997,BULLISH,-0.0043599615658936886
2014-10-29,1123715.8609439996,BULLISH,0.005857173132224336
2014-10-30,1131144.5950439998,BULLISH,0.006610865217973938
2014-10-31,1141799.4058439997,BULLISH,0.009419494949348461
2014-11-03,1136312.2098439997,BULLISH,-0.004805744311930149
2014-11-05,1135921.1761411997,BULLISH,-0.0003441252319674737
2014-11-07,1134055.9548411996,BULLISH,-0.001642034094598288
2014-11-10,1127515.5378411997,BULLISH,-0.005767278917834129
2014-11-11,1125902.0201655996,BULLISH,-0.001431038084574232
2014-11-12,1138991.1405655998,BULLISH,0.01162545245107105
2014-11-13,1136104.9482655998,BULLISH,-0.002533990122668306
2014-11-14,1141602.4308655995,BULLISH,0.004838886238804241
2014-11-17,1158772.4724655997,BULLISH,0.015040298737784896
2014-11-18,1156255.4688655997,BULLISH,-0.0021721292659329094
2014-11-19,1157247.2745655996,BULLISH,0.0008577738455783912
2014-11-20,1152717.6851655997,BULLISH,-0.003914106776963688
2014-11-21,1159534.5038655996,BULLISH,0.005913693168523526
2014-11-24,1161321.3551655994,BULLISH,0.0015410074422474995
2014-11-25,1144881.3529671996,BULLISH,-0.014156290268213856
2014-11-26,1141830.2707711996,BULLISH,-0.002664976757716042
2014-11-27,1151980.1305807997,BULLISH,0.00888911431884254
2014-11-28,1158374.9528807995,BULLISH,0.005551156769323606
2014-12-01,1182092.4821807996,BULLISH,0.020474829191546418
2014-12-02,1173341.7724807996,BULLISH,-0.0074027284936759585
2014-12-03,1188091.8169807997,BULLISH,0.012570970237268497
2014-12-04,1178116.2860807995,BULLISH,-0.008396262609863037
2014-12-05,1169107.8147515997,BULLISH,-0.007646504369418383
2014-12-08,1151517.8361987995,BULLISH,-0.015045642780633917
2014-12-09,1132430.3150211996,BULLISH,-0.016575966587376922
2014-12-10,1130478.2145767997,BULLISH,-0.001723815071449586
2014-12-11,1126522.8789767998,BULLISH,-0.0034988162965002845
2014-12-12,1114436.3582767996,BULLISH,-0.010729050359792214
2014-12-15,1116337.8353019997,BULLISH,0.0017062230705935377
2014-12-16,1100380.5068203998,BULLISH,-0.014294354250998786
2014-12-17,1096506.7297179997,BULLISH,-0.0035203977882101167
2014-12-18,1094256.6065247995,BULLISH,-0.0020520833408645967
2014-12-19,1087497.8646375996,BULLISH,-0.006176560275623744
2014-12-22,1089610.7695235994,BULLISH,0.0019429048595915877
2014-12-23,1088133.5484235997,BULLISH,-0.001355732837190704
2014-12-24,1089578.2689227995,BULLISH,0.0013277051344413593
2014-12-26,1086360.9044347994,BULLISH,-0.0029528530255846785
2014-12-29,1089277.5816347995,BULLISH,0.002684814216061593
2014-12-30,1089675.8682347997,BULLISH,0.00036564288728180294
2014-12-31,1094015.1155347994,BULLISH,0.003982144990536396
2015-01-01,1100919.9715347996,NEUTRAL,0.006311481351539472
2015-01-02,1104540.0315347996,BULLISH,0.0032882135791880707
2015-01-05,1106361.5404347994,BULLISH,0.001649110804493592
2015-01-06,1089996.0588475994,BULLISH,-0.01479216421493501
2015-01-07,1101702.6425827995,BULLISH,0.010740023911257834
2015-01-08,1114681.5534107997,BULLISH,0.011780774890012724
2015-01-09,1138193.0464107995,BULLISH,0.021092564892688292
2015-01-12,1158732.4015107995,BULLISH,0.0180455812524678
2015-01-13,1155732.0295107996,BULLISH,-0.0025893571251550673
2015-01-14,1180525.0899479997,BULLISH,0.02145225692818653
2015-01-15,1182310.8785479995,BULLISH,0.001512707027750304
2015-01-16,1194060.2826479997,BULLISH,0.009937660486072586
2015-01-19,1171128.0036479996,BULLISH,-0.019205294182588872
2015-01-20,1178231.7481479994,BULLISH,0.006065728492421041
2015-01-21,1204066.2796479997,BULLISH,0.02192652807107609
2015-01-22,1205601.2699479994,BULLISH,0.001274838707756576
2015-01-23,1214748.8826479996,BULLISH,0.007587593782474089
2015-01-27,1206688.9046479997,BULLISH,-0.006635098097336867
2015-01-28,1207032.4762807994,BULLISH,0.00028472262525691683
2015-01-29,1203156.7016807997,BULLISH,-0.0032109944646576682
2015-01-30,1191631.7940919995,BULLISH,-0.00957889157139713
2015-02-02,1175725.5299199994,BULLISH,-0.013348304611258244
2015-02-03,1173096.9934555995,BULLISH,-0.002235671844753373
2015-02-04,1170759.3855555994,BULLISH,-0.001992680838021954
2015-02-05,1168080.0542555996,BULLISH,-0.0022885413801130294
2015-02-06,1157300.6355183993,BULLISH,-0.009228321892774671
2015-02-09,1157987.834518399,BULLISH,0.0005937947141037014
2015-02-10,1167352.6281223996,BULLISH,0.008087126068897943
2015-02-11,1182135.5606223997,BULLISH,0.012663639198531973
2015-02-12,1189340.6929223994,BULLISH,0.0060950135838957475
2015-02-13,1191918.5554223994,BULLISH,0.0021674718735686938
2015-02-16,1194675.5446223994,BULLISH,0.002313068445371158
2015-02-18,1207763.4407223994,BULLISH,0.01095518876142787
2015-02-19,1211615.9859223994,BULLISH,0.003189817699479125
2015-02-20,1217675.3449223996,BULLISH,0.0050010556730870626
2015-02-23,1213224.6684223996,BULLISH,-0.003655060044172709
2015-02-24,1210349.2043087997,BULLISH,-0.002370100269506459
2015-02-25,1210772.7761943997,BULLISH,0.00034995841207807743
2015-02-26,1194080.2426331996,BULLISH,-0.013786677310062001
2015-02-27,1198231.6112331997,BULLISH,0.0034766244778035027
2015-03-02,1210715.6957331994,BULLISH,0.01041875742799947
2015-03-03,1218528.8272331995,BULLISH,0.006453316437157852
2015-03-04,1205926.1369331994,BULLISH,-0.010342545878554099
2015-03-05,1214518.2384331997,BULLISH,0.007124898645824995
2015-03-09,1192740.5477791994,BULLISH,-0.017931135132309595
2015-03-10,1195125.6993975996,BULLISH,0.001999723764603445
2015-03-11,1202034.2121975997,BULLISH,0.005780574213643197
2015-03-12,1212418.1970975995,BULLISH,0.00863867666546314
2015-03-13,1199559.1992975995,BULLISH,-0.010606074563036971
2015-03-16,1194330.4832055997,BULLISH,-0.004358864568802856
2015-03-17,1201837.2256087994,BULLISH,0.0062853142482401925
2015-03-18,1202808.2444087996,BULLISH,0.0008079453517577662
2015-03-19,1201181.343508799,BULLISH,-0.0013525854246202451
2015-03-20,1183355.8521807997,BULLISH,-0.0148399668579009
2015-03-23,1177695.0378151997,BULLISH,-0.004783695754043693
2015-03-24,1175687.4206151995,BULLISH,-0.0017047003982666453
2015-03-25,1175583.0726151995,BULLISH,-8.87548834582752e-05
2015-03-26,1175442.049447199,BULLISH,-0.00011996018936089037
2015-03-27,1170075.1040303994,BULLISH,-0.004565895374700757
2015-03-30,1174807.4964895996,BULLISH,0.004044520255921391
2015-03-31,1182404.2723895996,BULLISH,0.006466400599842714
2015-04-01,1195050.6425895996,BULLISH,0.010695470656953976
2015-04-06,1204960.4458895994,BULLISH,0.008292371006575872
2015-04-07,1208921.0442567994,BULLISH,0.0032869115170630625
2015-04-08,1203645.6577567994,BULLISH,-0.004363714673561003
2015-04-09,1200137.7102567994,BULLISH,-0.0029144353883497898
2015-04-10,1212417.2467567995,BULLISH,0.010231772899938818
2015-04-13,1220748.6578567994,BULLISH,0.0068717358832417474
2015-04-15,1213837.8312567994,NEUTRAL,-0.005661137987350351
2015-04-16,1218818.6362567996,BULLISH,0.0041033529123433166
2015-04-17,1204749.5105219996,BULLISH,-0.01154324795853856
2015-04-20,1198862.6598607996,BULLISH,-0.004886369000182689
2015-04-21,1197800.0957607997,BULLISH,-0.0008863101133896878
2015-04-22,1193209.5304495995,BULLISH,-0.0038324970313885487
2015-04-23,1193415.4129495996,BULLISH,0.00017254513540665428
2015-04-24,1171340.4736123995,BULLISH,-0.018497280240951874
2015-04-27,1160873.5354531994,BULLISH,-0.008935863137146005
2015-04-28,1159968.0768171996,BULLISH,-0.0007799804271068078
2015-04-29,1159603.5494323994,BULLISH,-0.00031425639384863313
2015-04-30,1161417.8376211994,BULLISH,0.0015645762637481742
2015-05-04,1162411.4414171996,BULLISH,0.0008555093299025263
2015-05-05,1173491.3049171995,BULLISH,0.009531791502750186
2015-05-06,1155043.8221479994,SIDEWAYS,-0.015720169967941677
2015-05-07,1161447.2298631994,SIDEWAYS,0.005543865602684939
2015-05-08,1171814.9076975996,BULLISH,0.008926516476879698
2015-05-11,1177626.1092975996,BULLISH,0.004959146330898001
2015-05-12,1171287.1443919996,SIDEWAYS,-0.0053828331892038506
2015-05-13,1182128.0655919996,BULLISH,0.009255562354547386
2015-05-14,1186745.1766919992,BULLISH,0.003905762188031181
2015-05-15,1190436.7356911993,BULLISH,0.0031106585235847195
2015-05-18,1212556.603691199,BULLISH,0.018581304941968524
2015-05-19,1204319.0790911997,BULLISH,-0.006793517576765606
2015-05-20,1206180.5765911995,BULLISH,0.0015456846381645128
2015-05-21,1212885.0577911995,BULLISH,0.005558439034847984
2015-05-22,1207094.5087071992,BULLISH,-0.0047741944274138914
2015-05-25,1209181.4537151994,BULLISH,0.00172889942995047
2015-05-26,1220121.5280151994,BULLISH,0.009047504215671465
2015-05-27,1195928.7115163992,BULLISH,-0.019828202308794007
2015-05-28,1185597.4088447993,BULLISH,-0.008638727854020756
2015-05-29,1223998.7600447992,BULLISH,0.0323898744325164
2015-06-01,1218092.1857447992,BULLISH,-0.00482563748658027
2015-06-02,1194358.1141375997,BULLISH,-0.019484626767133695
2015-06-03,1178012.5129519992,SIDEWAYS,-0.013685678518124411
2015-06-04,1181984.1930199994,SIDEWAYS,0.003371509236389736
2015-06-05,1176990.8373823997,SIDEWAYS,-0.004224553650621687
2015-06-08,1166693.7288523994,SIDEWAYS,-0.008748673484069602
2015-06-09,1167142.3139903992,NEUTRAL,0.0003844926281046934
2015-06-10,1164273.1493855994,SIDEWAYS,-0.0024582817111568067
2015-06-11,1162175.7129855992,NEUTRAL,-0.001801498558226755
2015-06-12,1161444.2660083994,NEUTRAL,-0.0006293772697423261
2015-06-15,1162295.777246399,NEUTRAL,0.0007331486003423482
2015-06-16,1160488.2494479993,SIDEWAYS,-0.0015551358215221134
2015-06-17,1174106.7220479993,SIDEWAYS,0.011735123217729848
2015-06-18,1179988.895947999,SIDEWAYS,0.005009914166694829
2015-06-19,1179303.307947999,BULLISH,-0.0005810122471103796
2015-06-22,1185461.414047999,BULLISH,0.005221817032562415
2015-06-23,1190989.1316479994,BULLISH,0.0046629249459286815
2015-06-24,1185661.0977479992,BULLISH,-0.004473620924338451
2015-06-25,1184548.3657479994,BULLISH,-0.0009384907728804404
2015-06-26,1184112.7066479991,BULLISH,-0.00036778498252809655
2015-06-29,1176667.212088399,BULLISH,-0.0062878259120087154
2015-06-30,1176685.317488399,BULLISH,1.538701836345524e-05
2015-07-01,1185683.0442883994,BULLISH,0.007646672110437791
2015-07-02,1185459.0368883994,BULLISH,-0.00018892688149596548
2015-07-03,1188963.0092883992,BULLISH,0.0029557937397794998
2015-07-06,1200067.055288399,BULLISH,0.00933926952584141
2015-07-07,1201401.7114883992,BULLISH,0.0011121513536418437
2015-07-08,1195520.8435883992,BULLISH,-0.004895005428878774
2015-07-09,1192102.2314975993,BULLISH,-0.00285951692865416
2015-07-10,1197614.9351975992,BULLISH,0.004624354819866783
2015-07-13,1198984.0546975993,BULLISH,0.0011432050985353825
2015-07-14,1200779.261897599,BULLISH,0.0014972736234200035
2015-07-15,1200138.2698975992,BULLISH,-0.0005338133496634034
2015-07-16,1210325.574797599,BULLISH,0.008488442669917662
2015-07-17,1217993.4913975992,BULLISH,0.00633541648599989
2015-07-20,1218724.492697599,BULLISH,0.0006001684780443384
2015-07-21,1214293.3290307992,BULLISH,-0.003635902694457016
2015-07-22,1220369.6199307994,BULLISH,0.005003972890841757
2015-07-23,1216917.1934571993,BULLISH,-0.00282900067095726
2015-07-24,1207040.0575571992,BULLISH,-0.008116522597515163
2015-07-27,1199659.375580399,BULLISH,-0.006114695142543258
2015-07-28,1201910.2556803992,BULLISH,0.0018762660016817811
2015-07-29,1204506.3760859992,BULLISH,0.002159995218719679
2015-07-30,1212013.7239859991,BULLISH,0.0062327174426379806
2015-07-31,1216528.691685999,BULLISH,0.003725178692821629
2015-08-03,1234351.164385999,BULLISH,0.014650269099119706
2015-08-04,1250319.0320859991,BULLISH,0.012936243883192589
2015-08-05,1240510.6179859994,BULLISH,-0.007844729103767656
2015-08-06,1229986.3711859991,BULLISH,-0.008483802272556629
2015-08-07,1239457.0634859991,BULLISH,0.0076998351541635035
2015-08-10,1236730.6610939992,BULLISH,-0.002199674738495472
2015-08-11,1230711.0352407992,BULLISH,-0.004867370109410185
2015-08-12,1221123.324940799,BULLISH,-0.007790382978181576
2015-08-13,1220329.780171199,BULLISH,-0.0006498481794526834
2015-08-14,1216909.8541991992,BULLISH,-0.0028024604722175495
2015-08-17,1215217.6407991997,BULLISH,-0.0013905823789331917
2015-08-18,1214560.7180675992,BULLISH,-0.0005405803121557584
2015-08-19,1214217.5577675994,BULLISH,-0.0002825386124342133
2015-08-20,1209212.9690531993,BULLISH,-0.0041216573441758
2015-08-21,1211150.437627199,BULLISH,0.0016022558669022136
2015-08-24,1162153.8962091992,NEUTRAL,-0.040454546269240055
2015-08-25,1162153.8962091992,NEUTRAL,0.0
2015-08-26,1162153.8962091992,NEUTRAL,0.0
2015-08-27,1162153.8962091992,NEUTRAL,0.0
2015-08-28,1162153.8962091992,NEUTRAL,0.0
2015-08-31,1162153.8962091992,NEUTRAL,0.0
2015-09-01,1162153.8962091992,NEUTRAL,0.0
2015-09-02,1161276.1613459992,NEUTRAL,-0.0007552656030006544
2015-09-03,1170188.736193999,NEUTRAL,0.007674810819908284
2015-09-04,1160454.2668939992,BEARISH,-0.008318717313636759
2015-09-07,1155258.519816799,BEARISH,-0.004477338939953834
2015-09-08,1150484.981716799,BEARISH,-0.00413200856614937
2015-09-09,1157661.564916799,BEARISH,0.006237876473007775
2015-09-10,1156873.3069167992,BEARISH,-0.0006809053905634244
2015-09-11,1156311.665785599,BEARISH,-0.00048548196923736686
2015-09-14,1159420.851785599,BEARISH,0.002688882324721309
2015-09-15,1155402.309685599,BEARISH,-0.003465990881405201
2015-09-16,1153689.559685599,BEARISH,-0.0014823840887647766
2015-09-18,1163730.096085599,BEARISH,0.008702979337644523
2015-09-21,1164549.6063855991,BEARISH,0.0007042099390199841
2015-09-22,1164743.595308799,BEARISH,0.00016657849707413241
2015-09-23,1163334.820108799,BEARISH,-0.0012095153007701809
2015-09-24,1161918.5633087992,BEARISH,-0.0012174111661743536
2015-09-28,1160730.066908799,BEARISH,-0.0010228740959397076
2015-09-29,1159675.9509087992,BEARISH,-0.0009081491296311084
2015-09-30,1160604.3273087991,BEARISH,0.0008005481180086704
2015-10-01,1162596.810108799,BEARISH,0.0017167632009609246
2015-10-05,1162723.795708799,BEARISH,0.00010922582867589625
2015-10-06,1163359.7149087992,BEARISH,0.0005469219795337654
2015-10-07,1163435.608908799,BEARISH,6.523691600057724e-05
2015-10-08,1163234.0285087992,BEARISH,-0.00017326304821363436
2015-10-09,1161843.8700987992,SIDEWAYS,-0.0011950805907749995
2015-10-12,1157713.697181999,BEARISH,-0.0035548433168124394
2015-10-13,1156442.8189819988,BEARISH,-0.0010977482628853341
2015-10-14,1159616.927681999,BEARISH,0.0027447173763370802
2015-10-15,1158622.2030431991,SIDEWAYS,-0.0008578045172109583
2015-10-16,1151887.5761851992,SIDEWAYS,-0.005812616779059643
2015-10-19,1150404.536443599,SIDEWAYS,-0.0012874865327671126
2015-10-20,1150973.5399435991,SIDEWAYS,0.000494611662223754
2015-10-21,1149124.9796435991,SIDEWAYS,-0.0016060840982413671
2015-10-23,1148043.6915135991,SIDEWAYS,-0.0009409665172672721
2015-10-26,1146161.9385675993,SIDEWAYS,-0.0016390952364530031
2015-10-27,1149142.3558675991,SIDEWAYS,0.0026003457275196595
2015-10-28,1149499.9379675991,BEARISH,0.00031117302236238764
2015-10-29,1152701.9561675992,BEARISH,0.002785574921962519
2015-10-30,1146877.7160795992,BEARISH,-0.005052685177497129
2015-11-02,1144877.1924803993,BEARISH,-0.0017443216230919045
2015-11-03,1145807.1271803994,BEARISH,0.0008122571626965058
2015-11-04,1142703.9871411992,BEARISH,-0.0027082568833695086
2015-11-05,1141612.9975919991,BEARISH,-0.0009547438019618104
2015-11-06,1139752.3999919991,BEARISH,-0.0016297971413469226
2015-11-09,1138099.0040567992,BEARISH,-0.0014506623852790224
2015-11-10,1138099.0040567992,BEARISH,0.0
2015-11-13,1138099.0040567992,BEARISH,0.0
2015-11-16,1138099.0040567992,BEARISH,0.0
2015-11-17,1138099.0040567992,BEARISH,0.0
2015-11-18,1138099.0040567992,BEARISH,0.0
2015-11-19,1138099.0040567992,BEARISH,0.0
2015-11-20,1138099.0040567992,BEARISH,0.0
2015-11-23,1138099.0040567992,BEARISH,0.0
2015-11-24,1138099.0040567992,BEARISH,0.0
2015-11-26,1138099.0040567992,BEARISH,0.0
2015-11-27,1138099.0040567992,BEARISH,0.0
2015-11-30,1138099.0040567992,BEARISH,0.0
2015-12-01,1138099.0040567992,BEARISH,0.0
2015-12-02,1138099.0040567992,BEARISH,0.0
2015-12-03,1138099.0040567992,BEARISH,0.0
2015-12-04,1138099.0040567992,BEARISH,0.0
2015-12-07,1138099.0040567992,BEARISH,0.0
2015-12-08,1138099.0040567992,BEARISH,0.0
2015-12-09,1138099.0040567992,BEARISH,0.0
2015-12-10,1138099.0040567992,BEARISH,0.0
2015-12-11,1138099.0040567992,BEARISH,0.0
2015-12-14,1138099.0040567992,BEARISH,0.0
2015-12-15,1138099.0040567992,BEARISH,0.0
2015-12-16,1138099.0040567992,BEARISH,0.0
2015-12-17,1138099.0040567992,BEARISH,0.0
2015-12-18,1138099.0040567992,BEARISH,0.0
2015-12-21,1138099.0040567992,BEARISH,0.0
2015-12-22,1138099.0040567992,BEARISH,0.0
2015-12-23,1138099.0040567992,BEARISH,0.0
2015-12-24,1138099.0040567992,BEARISH,0.0
2015-12-28,1138099.0040567992,BEARISH,0.0
