date,equity,cash,open_positions
2007-09-17,100000.0,100000.0,0
2007-09-18,100000.0,100000.0,0
2007-09-19,100000.0,100000.0,0
2007-09-20,100000.0,100000.0,0
2007-09-21,100000.0,100000.0,0
2007-09-24,100000.0,100000.0,0
2007-09-25,100000.0,100000.0,0
2007-09-26,100000.0,100000.0,0
2007-09-27,100000.0,100000.0,0
2007-09-28,100000.0,100000.0,0
2007-10-01,100000.0,100000.0,0
2007-10-03,100000.0,100000.0,0
2007-10-04,100000.0,100000.0,0
2007-10-05,100000.0,100000.0,0
2007-10-08,100000.0,100000.0,0
2007-10-09,100000.0,100000.0,0
2007-10-10,100000.0,100000.0,0
2007-10-11,100000.0,100000.0,0
2007-10-12,100000.0,100000.0,0
2007-10-15,100000.0,100000.0,0
2007-10-16,100266.987122,90000.316122,1
2007-10-17,101291.836622,90000.316122,1
2007-10-18,100727.422122,90000.316122,1
2007-10-19,100191.15912200001,90000.316122,1
2007-10-22,99642.973092,99642.973092,0
2007-10-23,99642.973092,99642.973092,0
2007-10-24,99642.973092,99642.973092,0
2007-10-25,100159.3485544,89823.0153544,1
2007-10-26,99950.53415440001,89823.0153544,1
2007-10-29,99942.0178976,90102.86789760001,1
2007-10-30,98753.300118,73225.783618,3
2007-10-31,101447.860318,73225.783618,3
2007-11-01,101748.63151800001,73225.783618,3
2007-11-02,102444.691618,73225.783618,3
2007-11-05,103434.3951436,76230.8589436,3
2007-11-06,103069.95218080001,62926.398280800015,4
2007-11-07,101523.89465880003,60521.58695880002,4
2007-11-08,99596.59955080002,80734.41295080002,2
2007-11-12,99649.16238320002,90504.69178320002,1
2007-11-13,99570.74303880002,99570.74303880002,0
2007-11-14,99570.74303880002,99570.74303880002,0
2007-11-15,100165.00149760002,89650.66049760002,1
2007-11-16,99758.24382680003,79902.73142680002,2
2007-11-19,99412.24069080001,69981.42029080002,3
2007-11-20,99889.00984360001,89490.53224360001,1
2007-11-21,98536.08274840002,79560.34594840002,2
2007-11-22,98564.99226760001,98564.99226760001,0
2007-11-23,98564.99226760001,98564.99226760001,0
2007-11-26,98564.99226760001,98564.99226760001,0
2007-11-27,98564.99226760001,98564.99226760001,0
2007-11-28,98564.99226760001,98564.99226760001,0
2007-11-29,98564.99226760001,98564.99226760001,0
2007-11-30,99583.12187880001,88746.32687880001,1
2007-12-03,100326.72427880001,88746.32687880001,1
2007-12-04,100221.88627880001,88746.32687880001,1
2007-12-05,100154.03399400001,100154.03399400001,0
2007-12-06,100154.03399400001,100154.03399400001,0
2007-12-07,100528.3115892,90200.27638920001,1
2007-12-10,99909.9641892,90200.27638920001,1
2007-12-11,100505.22955400002,90159.21995400001,1
2007-12-12,100305.42725960001,80146.75605960001,2
2007-12-13,99840.72589360001,60329.36079360001,4
2007-12-14,99894.75778600002,50094.00688600002,5
2007-12-17,98310.38604920002,51337.84544920002,5
2007-12-18,96349.98499720001,68892.0749972,3
2007-12-19,97133.01899720001,68892.0749972,3
2007-12-20,96192.7725972,68892.0749972,3
2007-12-24,96541.61841800001,87508.85361800001,1
2007-12-26,96706.06502600001,96706.06502600001,0
2007-12-27,96706.06502600001,96706.06502600001,0
2007-12-28,96706.06502600001,96706.06502600001,0
2007-12-31,96706.06502600001,96706.06502600001,0
2008-01-01,96920.94001160002,87036.18601160002,1
2008-01-02,96438.01801160001,87036.18601160002,1
2008-01-03,96814.5376368,48248.226636800006,5
2008-01-04,98526.4780112,38492.377311200005,6
2008-01-07,97430.3552496,47234.898749600005,5
2008-01-08,95146.4977836,28498.434983600004,7
2008-01-09,96958.5863884,37573.736788400005,6
2008-01-10,95664.03750800001,66377.205308,3
2008-01-11,94114.4954412,84329.4994412,1
2008-01-14,93464.34730519999,93464.34730519999,0
2008-01-15,93464.34730519999,93464.34730519999,0
2008-01-16,93464.34730519999,93464.34730519999,0
2008-01-17,93464.34730519999,93464.34730519999,0
2008-01-18,93464.34730519999,93464.34730519999,0
2008-01-21,93464.34730519999,93464.34730519999,0
2008-01-22,93464.34730519999,93464.34730519999,0
2008-01-23,93464.34730519999,93464.34730519999,0
2008-01-24,93464.34730519999,93464.34730519999,0
2008-01-25,93464.34730519999,93464.34730519999,0
2008-01-28,93464.34730519999,93464.34730519999,0
2008-01-29,93464.34730519999,93464.34730519999,0
2008-01-30,93464.34730519999,93464.34730519999,0
2008-01-31,93464.34730519999,93464.34730519999,0
2008-02-01,93464.34730519999,93464.34730519999,0
2008-02-04,93464.34730519999,93464.34730519999,0
2008-02-05,93464.34730519999,93464.34730519999,0
2008-02-06,93464.34730519999,93464.34730519999,0
2008-02-07,93464.34730519999,93464.34730519999,0
2008-02-08,93464.34730519999,93464.34730519999,0
2008-02-11,93464.34730519999,93464.34730519999,0
2008-02-12,93464.34730519999,93464.34730519999,0
2008-02-13,93464.34730519999,93464.34730519999,0
2008-02-14,93464.34730519999,93464.34730519999,0
2008-02-15,93464.34730519999,93464.34730519999,0
2008-02-18,93464.34730519999,93464.34730519999,0
2008-02-19,93464.34730519999,93464.34730519999,0
2008-02-20,93464.34730519999,93464.34730519999,0
2008-02-21,93464.34730519999,93464.34730519999,0
2008-02-22,93464.34730519999,93464.34730519999,0
2008-02-25,93464.34730519999,93464.34730519999,0
2008-02-26,93464.34730519999,93464.34730519999,0
2008-02-27,93464.34730519999,93464.34730519999,0
2008-02-28,93464.34730519999,93464.34730519999,0
2008-02-29,93464.34730519999,93464.34730519999,0
2008-03-03,93464.34730519999,93464.34730519999,0
2008-03-04,93464.34730519999,93464.34730519999,0
2008-03-05,93464.34730519999,93464.34730519999,0
2008-03-07,93464.34730519999,93464.34730519999,0
2008-03-10,93464.34730519999,93464.34730519999,0
2008-03-11,93464.34730519999,93464.34730519999,0
2008-03-12,93464.34730519999,93464.34730519999,0
2008-03-13,93464.34730519999,93464.34730519999,0
2008-03-14,93464.34730519999,93464.34730519999,0
2008-03-17,93464.34730519999,93464.34730519999,0
2008-03-18,93464.34730519999,93464.34730519999,0
2008-03-19,93464.34730519999,93464.34730519999,0
2008-03-24,93464.34730519999,93464.34730519999,0
2008-03-25,93464.34730519999,93464.34730519999,0
2008-03-26,93464.34730519999,93464.34730519999,0
2008-03-27,93464.34730519999,93464.34730519999,0
2008-03-28,93464.34730519999,93464.34730519999,0
2008-03-31,93464.34730519999,93464.34730519999,0
2008-04-01,93464.34730519999,93464.34730519999,0
2008-04-02,93464.34730519999,93464.34730519999,0
2008-04-03,93464.34730519999,93464.34730519999,0
2008-04-04,93464.34730519999,93464.34730519999,0
2008-04-07,93464.34730519999,93464.34730519999,0
2008-04-08,93464.34730519999,93464.34730519999,0
2008-04-09,93464.34730519999,93464.34730519999,0
2008-04-10,93464.34730519999,93464.34730519999,0
2008-04-11,93464.34730519999,93464.34730519999,0
2008-04-15,93464.34730519999,93464.34730519999,0
2008-04-16,93464.34730519999,93464.34730519999,0
2008-04-17,93464.34730519999,93464.34730519999,0
2008-04-21,93464.34730519999,93464.34730519999,0
2008-04-22,93464.34730519999,93464.34730519999,0
2008-04-23,93464.34730519999,93464.34730519999,0
2008-04-24,93464.34730519999,93464.34730519999,0
2008-04-25,93464.34730519999,93464.34730519999,0
2008-04-28,93464.34730519999,93464.34730519999,0
2008-04-29,93464.34730519999,93464.34730519999,0
2008-04-30,93464.34730519999,93464.34730519999,0
2008-05-02,93464.34730519999,93464.34730519999,0
2008-05-05,93464.34730519999,93464.34730519999,0
2008-05-06,93464.34730519999,93464.34730519999,0
2008-05-07,93464.34730519999,93464.34730519999,0
2008-05-08,93464.34730519999,93464.34730519999,0
2008-05-09,93464.34730519999,93464.34730519999,0
2008-05-12,93464.34730519999,93464.34730519999,0
2008-05-13,93464.34730519999,93464.34730519999,0
2008-05-14,93464.34730519999,93464.34730519999,0
2008-05-15,93464.34730519999,93464.34730519999,0
2008-05-16,93464.34730519999,93464.34730519999,0
2008-05-20,93464.34730519999,93464.34730519999,0
2008-05-21,93464.34730519999,93464.34730519999,0
2008-05-22,93464.34730519999,93464.34730519999,0
2008-05-23,93464.34730519999,93464.34730519999,0
2008-05-26,93464.34730519999,93464.34730519999,0
2008-05-27,93464.34730519999,93464.34730519999,0
2008-05-28,93464.34730519999,93464.34730519999,0
2008-05-29,93464.34730519999,93464.34730519999,0
2008-05-30,93464.34730519999,93464.34730519999,0
2008-06-02,93464.34730519999,93464.34730519999,0
2008-06-03,93464.34730519999,93464.34730519999,0
2008-06-04,93464.34730519999,93464.34730519999,0
2008-06-05,93464.34730519999,93464.34730519999,0
2008-06-06,93464.34730519999,93464.34730519999,0
2008-06-09,93464.34730519999,93464.34730519999,0
2008-06-10,93464.34730519999,93464.34730519999,0
2008-06-11,93464.34730519999,93464.34730519999,0
2008-06-12,93464.34730519999,93464.34730519999,0
2008-06-13,93464.34730519999,93464.34730519999,0
2008-06-16,93464.34730519999,93464.34730519999,0
2008-06-17,93464.34730519999,93464.34730519999,0
2008-06-18,93464.34730519999,93464.34730519999,0
2008-06-19,93464.34730519999,93464.34730519999,0
2008-06-20,93464.34730519999,93464.34730519999,0
2008-06-23,93464.34730519999,93464.34730519999,0
2008-06-24,93464.34730519999,93464.34730519999,0
2008-06-25,93464.34730519999,93464.34730519999,0
2008-06-26,93464.34730519999,93464.34730519999,0
2008-06-27,93464.34730519999,93464.34730519999,0
2008-06-30,93464.34730519999,93464.34730519999,0
2008-07-01,93464.34730519999,93464.34730519999,0
2008-07-02,93464.34730519999,93464.34730519999,0
2008-07-03,93464.34730519999,93464.34730519999,0
2008-07-04,93464.34730519999,93464.34730519999,0
2008-07-07,93464.34730519999,93464.34730519999,0
2008-07-08,93464.34730519999,93464.34730519999,0
2008-07-09,93464.34730519999,93464.34730519999,0
2008-07-10,93464.34730519999,93464.34730519999,0
2008-07-11,93464.34730519999,93464.34730519999,0
2008-07-14,93464.34730519999,93464.34730519999,0
2008-07-15,93464.34730519999,93464.34730519999,0
2008-07-16,93464.34730519999,93464.34730519999,0
2008-07-17,93464.34730519999,93464.34730519999,0
2008-07-18,93464.34730519999,93464.34730519999,0
2008-07-21,93464.34730519999,93464.34730519999,0
2008-07-22,93464.34730519999,93464.34730519999,0
2008-07-23,93464.34730519999,93464.34730519999,0
2008-07-24,93464.34730519999,93464.34730519999,0
2008-07-25,93464.34730519999,93464.34730519999,0
2008-07-28,93464.34730519999,93464.34730519999,0
2008-07-29,93464.34730519999,93464.34730519999,0
