date,equity,cash,open_positions
2007-09-17,100000.0,100000.0,0
2007-09-18,100000.0,100000.0,0
2007-09-19,100000.0,100000.0,0
2007-09-20,100000.0,100000.0,0
2007-09-21,100000.0,100000.0,0
2007-09-24,100000.0,100000.0,0
2007-09-25,100000.0,100000.0,0
2007-09-26,100000.0,100000.0,0
2007-09-27,100000.0,100000.0,0
2007-09-28,100000.0,100000.0,0
2007-10-01,100000.0,100000.0,0
2007-10-03,100000.0,100000.0,0
2007-10-04,100000.0,100000.0,0
2007-10-05,100000.0,100000.0,0
2007-10-08,100000.0,100000.0,0
2007-10-09,100000.0,100000.0,0
2007-10-10,100000.0,100000.0,0
2007-10-11,100000.0,100000.0,0
2007-10-12,100000.0,100000.0,0
2007-10-15,100000.0,100000.0,0
2007-10-16,100000.0,100000.0,0
2007-10-17,104906.054978,44.0134780000044,10
2007-10-18,100186.75927800001,44.0134780000044,10
2007-10-19,97176.558678,44.0134780000044,10
2007-10-22,96553.298278,44.0134780000044,10
2007-10-23,100190.002978,44.0134780000044,10
2007-10-24,102259.26667800001,44.0134780000044,10
2007-10-25,102937.437078,44.0134780000044,10
2007-10-26,106756.544678,44.0134780000044,10
2007-10-29,107315.418678,44.0134780000044,10
2007-10-30,106933.04547800001,44.0134780000044,10
2007-10-31,109136.85487800001,44.0134780000044,10
2007-11-01,108848.236978,44.0134780000044,10
2007-11-02,110214.518178,44.0134780000044,10
2007-11-05,112236.58767800001,44.0134780000044,10
2007-11-06,112841.747478,44.0134780000044,10
2007-11-07,110805.59907800001,44.0134780000044,10
2007-11-08,168200.384078,44.0134780000044,10
2007-11-12,173494.49727800002,44.0134780000044,10
2007-11-13,173477.598578,44.0134780000044,10
2007-11-14,174888.965578,44.0134780000044,10
2007-11-15,175276.049378,44.0134780000044,10
2007-11-16,172627.199078,44.0134780000044,10
2007-11-19,179370.693278,44.0134780000044,10
2007-11-20,174567.139078,44.0134780000044,10
2007-11-21,165724.16387800002,44.0134780000044,10
2007-11-22,159096.30417800002,44.0134780000044,10
2007-11-23,157741.81087800002,44.0134780000044,10
2007-11-26,160111.6009208,43110.069120800006,10
2007-11-27,160204.3479208,43110.069120800006,10
2007-11-28,158892.2345208,43110.069120800006,10
2007-11-29,157277.7758208,43110.069120800006,10
2007-11-30,162327.34392080002,43110.069120800006,10
2007-12-03,164678.11612080003,43110.069120800006,10
2007-12-04,165766.7068208,43110.069120800006,10
2007-12-05,166736.19242079998,43110.069120800006,10
2007-12-06,165277.8764208,43110.069120800006,10
2007-12-07,164444.8661208,43110.069120800006,10
2007-12-10,163950.5165208,43110.069120800006,10
2007-12-11,165014.5243208,43110.069120800006,10
2007-12-12,165991.6364208,43110.069120800006,10
2007-12-13,167008.9757208,43110.069120800006,10
2007-12-14,167900.0958208,43110.069120800006,10
2007-12-17,162278.76072080003,43110.069120800006,10
2007-12-18,160170.7427208,43110.069120800006,10
2007-12-19,158590.0676208,43110.069120800006,10
2007-12-20,158598.7540208,43110.069120800006,10
2007-12-24,160564.5728208,43110.069120800006,10
2007-12-26,163159.0076208,43110.069120800006,10
2007-12-27,164229.9238208,43110.069120800006,10
2007-12-28,165628.3563208,43110.069120800006,10
2007-12-31,166536.29252080002,43110.069120800006,10
2008-01-01,167272.61122080003,43110.069120800006,10
2008-01-02,168782.2374208,43110.069120800006,10
2008-01-03,168629.7216208,43110.069120800006,10
2008-01-04,169038.3148208,43110.069120800006,10
2008-01-07,167321.4674208,43110.069120800006,10
2008-01-08,164094.72522080003,43110.069120800006,10
2008-01-09,164608.6646208,43110.069120800006,10
2008-01-10,160729.9646208,43110.069120800006,10
2008-01-11,160949.8633208,43110.069120800006,10
2008-01-14,162628.9844208,43110.069120800006,10
2008-01-15,161352.88736480003,42185.72666480001,10
2008-01-16,159344.4451648,42185.72666480001,10
2008-01-17,159348.37606480002,42185.72666480001,10
2008-01-18,153363.3890648,42185.72666480001,10
2008-01-21,143685.1573844,30389.2985844,10
2008-01-22,139553.0594376,74490.2231376,5
2008-01-23,140950.8496408,87021.8943408,4
2008-01-24,139257.49874080002,87021.8943408,4
2008-01-25,140572.7787184,97650.5396184,3
2008-01-28,141110.3748184,97650.5396184,3
2008-01-29,140035.1826184,97650.5396184,3
2008-01-30,139551.3456184,97650.5396184,3
2008-01-31,138978.5289184,97650.5396184,3
2008-02-01,139315.7803312,111069.9183312,2
2008-02-04,139315.7803312,111069.9183312,2
2008-02-05,139202.7968832,139202.7968832,0
2008-02-06,139202.7968832,139202.7968832,0
2008-02-07,139202.7968832,139202.7968832,0
2008-02-08,139202.7968832,139202.7968832,0
2008-02-11,139202.7968832,139202.7968832,0
2008-02-12,139202.7968832,139202.7968832,0
2008-02-13,139202.7968832,139202.7968832,0
2008-02-14,139202.7968832,139202.7968832,0
2008-02-15,139202.7968832,139202.7968832,0
2008-02-18,139202.7968832,139202.7968832,0
2008-02-19,139202.7968832,139202.7968832,0
2008-02-20,139202.7968832,139202.7968832,0
2008-02-21,139202.7968832,139202.7968832,0
2008-02-22,139202.7968832,139202.7968832,0
2008-02-25,139202.7968832,139202.7968832,0
2008-02-26,139202.7968832,139202.7968832,0
2008-02-27,139202.7968832,139202.7968832,0
2008-02-28,139202.7968832,139202.7968832,0
2008-02-29,139202.7968832,139202.7968832,0
2008-03-03,139202.7968832,139202.7968832,0
2008-03-04,139202.7968832,139202.7968832,0
2008-03-05,139202.7968832,139202.7968832,0
2008-03-07,139202.7968832,139202.7968832,0
2008-03-10,139202.7968832,139202.7968832,0
2008-03-11,139202.7968832,139202.7968832,0
2008-03-12,139202.7968832,139202.7968832,0
2008-03-13,139202.7968832,139202.7968832,0
2008-03-14,139202.7968832,139202.7968832,0
2008-03-17,139202.7968832,139202.7968832,0
2008-03-18,139202.7968832,139202.7968832,0
2008-03-19,139202.7968832,139202.7968832,0
2008-03-24,139202.7968832,139202.7968832,0
2008-03-25,139202.7968832,139202.7968832,0
2008-03-26,139202.7968832,139202.7968832,0
2008-03-27,139202.7968832,139202.7968832,0
2008-03-28,139202.7968832,139202.7968832,0
2008-03-31,139202.7968832,139202.7968832,0
2008-04-01,139202.7968832,139202.7968832,0
2008-04-02,139202.7968832,139202.7968832,0
2008-04-03,139202.7968832,139202.7968832,0
2008-04-04,139202.7968832,139202.7968832,0
2008-04-07,139202.7968832,139202.7968832,0
2008-04-08,139202.7968832,139202.7968832,0
2008-04-09,139202.7968832,139202.7968832,0
2008-04-10,139202.7968832,139202.7968832,0
2008-04-11,139202.7968832,139202.7968832,0
2008-04-15,139202.7968832,139202.7968832,0
2008-04-16,139202.7968832,139202.7968832,0
2008-04-17,139202.7968832,139202.7968832,0
2008-04-21,139202.7968832,139202.7968832,0
2008-04-22,139202.7968832,139202.7968832,0
2008-04-23,139202.7968832,139202.7968832,0
2008-04-24,139202.7968832,139202.7968832,0
2008-04-25,139202.7968832,139202.7968832,0
2008-04-28,139202.7968832,139202.7968832,0
2008-04-29,139202.7968832,139202.7968832,0
2008-04-30,139202.7968832,139202.7968832,0
2008-05-02,139202.7968832,139202.7968832,0
2008-05-05,139202.7968832,139202.7968832,0
2008-05-06,139202.7968832,139202.7968832,0
2008-05-07,139202.7968832,139202.7968832,0
2008-05-08,139202.7968832,139202.7968832,0
2008-05-09,139202.7968832,139202.7968832,0
2008-05-12,139202.7968832,139202.7968832,0
2008-05-13,139202.7968832,139202.7968832,0
2008-05-14,139202.7968832,139202.7968832,0
2008-05-15,139202.7968832,139202.7968832,0
2008-05-16,139202.7968832,139202.7968832,0
2008-05-20,139202.7968832,139202.7968832,0
2008-05-21,139202.7968832,139202.7968832,0
2008-05-22,139202.7968832,139202.7968832,0
2008-05-23,139202.7968832,139202.7968832,0
2008-05-26,139202.7968832,139202.7968832,0
2008-05-27,139202.7968832,139202.7968832,0
2008-05-28,139202.7968832,139202.7968832,0
2008-05-29,139202.7968832,139202.7968832,0
2008-05-30,139202.7968832,139202.7968832,0
2008-06-02,139202.7968832,139202.7968832,0
2008-06-03,139202.7968832,139202.7968832,0
2008-06-04,139202.7968832,139202.7968832,0
2008-06-05,139202.7968832,139202.7968832,0
2008-06-06,139202.7968832,139202.7968832,0
2008-06-09,139202.7968832,139202.7968832,0
2008-06-10,139202.7968832,139202.7968832,0
2008-06-11,139202.7968832,139202.7968832,0
2008-06-12,139202.7968832,139202.7968832,0
2008-06-13,139202.7968832,139202.7968832,0
2008-06-16,139202.7968832,139202.7968832,0
2008-06-17,139202.7968832,139202.7968832,0
2008-06-18,139202.7968832,139202.7968832,0
2008-06-19,139202.7968832,139202.7968832,0
2008-06-20,139202.7968832,139202.7968832,0
2008-06-23,139202.7968832,139202.7968832,0
2008-06-24,139202.7968832,139202.7968832,0
2008-06-25,139202.7968832,139202.7968832,0
2008-06-26,139202.7968832,139202.7968832,0
2008-06-27,139202.7968832,139202.7968832,0
2008-06-30,139202.7968832,139202.7968832,0
2008-07-01,139202.7968832,139202.7968832,0
2008-07-02,139202.7968832,139202.7968832,0
2008-07-03,139202.7968832,139202.7968832,0
2008-07-04,139202.7968832,139202.7968832,0
2008-07-07,139202.7968832,139202.7968832,0
2008-07-08,139202.7968832,139202.7968832,0
2008-07-09,139202.7968832,139202.7968832,0
2008-07-10,139202.7968832,139202.7968832,0
2008-07-11,139202.7968832,139202.7968832,0
2008-07-14,139202.7968832,139202.7968832,0
2008-07-15,139202.7968832,139202.7968832,0
2008-07-16,139202.7968832,139202.7968832,0
2008-07-17,139202.7968832,139202.7968832,0
2008-07-18,139202.7968832,139202.7968832,0
2008-07-21,139202.7968832,139202.7968832,0
2008-07-22,139202.7968832,139202.7968832,0
2008-07-23,139202.7968832,139202.7968832,0
2008-07-24,139202.7968832,139202.7968832,0
2008-07-25,139202.7968832,139202.7968832,0
2008-07-28,139202.7968832,139202.7968832,0
2008-07-29,139202.7968832,139202.7968832,0
2008-07-30,139202.7968832,139202.7968832,0
2008-07-31,139202.7968832,139202.7968832,0
2008-08-01,139202.7968832,139202.7968832,0
2008-08-04,139202.7968832,139202.7968832,0
2008-08-05,139202.7968832,139202.7968832,0
2008-08-06,139202.7968832,139202.7968832,0
2008-08-07,139202.7968832,139202.7968832,0
2008-08-08,139202.7968832,139202.7968832,0
2008-08-11,139202.7968832,139202.7968832,0
2008-08-12,139202.7968832,139202.7968832,0
2008-08-13,139202.7968832,139202.7968832,0
2008-08-14,139202.7968832,139202.7968832,0
