date,equity,cash,open_positions
2010-01-04,99607.20261240001,1407.8557124000035,10
2010-01-05,100724.1809812,572.4750812000038,10
2010-01-06,101377.59808119999,572.4750812000038,10
2010-01-07,101487.5191812,572.4750812000038,10
2010-01-08,101317.7055812,572.4750812000038,10
2010-01-11,102748.5290812,572.4750812000038,10
2010-01-12,101239.9626536,821.1306536000047,10
2010-01-13,100656.10625360001,821.1306536000047,10
2010-01-14,102784.5457536,821.1306536000047,10
2010-01-15,102673.5113536,821.1306536000047,10
2010-01-18,103380.70465360001,821.1306536000047,10
2010-01-19,101494.9274536,821.1306536000047,10
2010-01-20,101379.39425360001,821.1306536000047,10
2010-01-21,99944.9923536,821.1306536000047,10
2010-01-22,98578.0797536,821.1306536000047,10
2010-01-25,97120.8736536,821.1306536000047,10
2010-01-27,94499.0441536,821.1306536000047,10
2010-01-28,93659.16599560001,207.61509560000377,10
2010-01-29,93985.7450956,207.61509560000377,10
2010-02-01,96651.8160956,207.61509560000377,10
2010-02-02,96549.1573956,207.61509560000377,10
2010-02-03,97669.9562956,207.61509560000377,10
2010-02-04,96136.25489560001,207.61509560000377,10
2010-02-05,93531.593334,132.98723400000563,10
2010-02-08,94301.633034,132.98723400000563,10
2010-02-09,95280.903834,132.98723400000563,10
2010-02-10,96701.600234,132.98723400000563,10
2010-02-11,97262.104634,132.98723400000563,10
2010-02-15,96248.050834,132.98723400000563,10
2010-02-16,97139.571234,132.98723400000563,10
2010-02-17,99019.553334,132.98723400000563,10
2010-02-18,99365.134634,132.98723400000563,10
2010-02-19,97689.274434,132.98723400000563,10
2010-02-22,97508.038234,132.98723400000563,10
2010-02-23,97145.654834,132.98723400000563,10
2010-02-24,96711.358134,132.98723400000563,10
2010-02-25,95856.2192208,2.787220800006253,10
2010-02-26,98012.5089208,2.787220800006253,10
2010-03-02,99826.0430208,2.787220800006253,10
2010-03-03,100903.9125208,2.787220800006253,10
2010-03-04,101867.04902080001,2.787220800006253,10
2010-03-05,102239.8638208,2.787220800006253,10
2010-03-08,103212.3606208,2.787220800006253,10
2010-03-09,101879.1037208,2.787220800006253,10
2010-03-10,101745.29232080001,2.787220800006253,10
2010-03-11,100836.37982080001,2.787220800006253,10
2010-03-12,100782.0983208,2.787220800006253,10
2010-03-15,100702.65282080001,2.787220800006253,10
2010-03-16,102815.83392080001,2.787220800006253,10
2010-03-17,103072.92982080001,2.787220800006253,10
2010-03-18,103744.9051208,2.787220800006253,10
2010-03-19,105301.5773708,8.796170800005711,10
2010-03-22,103583.38687080001,8.796170800005711,10
2010-03-23,103443.70857080001,8.796170800005711,10
2010-03-25,103312.50307080001,8.796170800005711,10
2010-03-26,104068.02627080001,8.796170800005711,10
2010-03-29,104507.6959708,8.796170800005711,10
2010-03-30,104587.20797080001,8.796170800005711,10
2010-03-31,104065.66107080001,8.796170800005711,10
2010-04-01,104323.77387080001,8.796170800005711,10
2010-04-05,105804.1873708,8.796170800005711,10
2010-04-06,105171.31067080001,8.796170800005711,10
2010-04-07,107101.6936708,8.796170800005711,10
2010-04-08,106160.34797080001,8.796170800005711,10
2010-04-09,106253.01617080001,8.796170800005711,10
2010-04-12,106208.92617080001,8.796170800005711,10
2010-04-13,106354.61057080001,8.796170800005711,10
2010-04-15,106403.0274708,8.796170800005711,10
2010-04-16,105579.3395708,8.796170800005711,10
2010-04-19,105621.24877080001,8.796170800005711,10
2010-04-20,107525.7541708,8.796170800005711,10
2010-04-21,109067.46717080001,8.796170800005711,10
2010-04-22,109370.8634708,8.796170800005711,10
2010-04-23,110256.44237080001,8.796170800005711,10
2010-04-26,110467.30767080002,8.796170800005711,10
2010-04-27,110052.7917708,8.796170800005711,10
2010-04-28,108473.3160708,8.796170800005711,10
2010-04-29,108586.37107080001,8.796170800005711,10
2010-04-30,108168.22637080001,8.796170800005711,10
2010-05-03,107952.8359708,8.796170800005711,10
2010-05-04,106289.29097080001,8.796170800005711,10
2010-05-05,106736.3989708,8.796170800005711,10
2010-05-06,105479.657916,62.286416000006284,10
2010-05-07,105088.062416,62.286416000006284,10
2010-05-10,106507.58251600001,62.286416000006284,10
2010-05-11,105331.440016,62.286416000006284,10
2010-05-12,105351.102516,62.286416000006284,10
2010-05-13,105732.0090912,10.940291200007778,10
2010-05-14,104971.9204912,10.940291200007778,10
2010-05-17,104129.5703912,10.940291200007778,10
2010-05-18,105982.79674120001,125.3664412000071,10
2010-05-19,102607.4233492,9416.002649200007,9
2010-05-20,101500.7530204,21702.74052040001,8
2010-05-21,102408.75232040002,21702.74052040001,8
2010-05-24,102701.83852040001,21702.74052040001,8
2010-05-25,100187.3197204,21702.74052040001,8
2010-05-26,101746.6806204,21702.74052040001,8
2010-05-27,101765.33615200002,1378.9521520000071,10
2010-05-28,101806.68665200002,1378.9521520000071,10
2010-05-31,102049.17175200001,1378.9521520000071,10
2010-06-01,101479.217352,1378.9521520000071,10
2010-06-02,101730.23545200001,1378.9521520000071,10
2010-06-03,103631.55545200002,1378.9521520000071,10
2010-06-04,104322.70735200001,1378.9521520000071,10
2010-06-07,104097.77545200002,1378.9521520000071,10
