date,equity,cash,open_positions
2020-01-01,99610.094144,2133.6301440000098,10
2020-01-02,101497.730244,2133.6301440000098,10
2020-01-03,101996.775844,2133.6301440000098,10
2020-01-06,99790.693444,2133.6301440000098,10
2020-01-07,102925.33924400002,2133.6301440000098,10
2020-01-08,102759.470444,2133.6301440000098,10
2020-01-09,105657.97394400001,2133.6301440000098,10
2020-01-10,105273.06494400001,2133.6301440000098,10
2020-01-13,104863.12834400001,2133.6301440000098,10
2020-01-14,104613.761444,2133.6301440000098,10
2020-01-15,105030.553744,2133.6301440000098,10
2020-01-16,104933.28384880001,1885.959748800009,10
2020-01-17,104428.75154880002,1885.959748800009,10
2020-01-20,103578.64785680002,2674.311856800008,10
2020-01-21,103498.0903568,2674.311856800008,10
2020-01-22,103808.59945680002,2674.311856800008,10
2020-01-23,104105.5274568,2674.311856800008,10
2020-01-24,104643.3023568,2674.311856800008,10
2020-01-27,105485.8506568,2674.311856800008,10
2020-01-28,104667.37695680001,2674.311856800008,10
2020-01-29,104938.9848856,1769.3216856000072,10
2020-01-30,104131.7627856,1769.3216856000072,10
2020-01-31,104128.62898560001,1769.3216856000072,10
2020-02-03,103346.44988560001,1769.3216856000072,10
2020-02-04,102906.1365856,1769.3216856000072,10
2020-02-05,103580.63548560001,1769.3216856000072,10
2020-02-06,103963.22994880001,200.79724880000686,10
2020-02-07,105115.12414880001,200.79724880000686,10
2020-02-10,105755.70174880001,200.79724880000686,10
2020-02-11,106095.87094880002,200.79724880000686,10
2020-02-12,106438.05754880002,200.79724880000686,10
2020-02-13,106226.58534880001,200.79724880000686,10
2020-02-14,106002.99924880001,200.79724880000686,10
2020-02-17,104793.19714880001,200.79724880000686,10
2020-02-18,104678.36634880002,200.79724880000686,10
2020-02-19,106892.88074880002,200.79724880000686,10
2020-02-20,109370.6694488,200.79724880000686,10
2020-02-24,106913.02014880002,200.79724880000686,10
2020-02-25,105512.96584880001,200.79724880000686,10
2020-02-26,105183.0254488,200.79724880000686,10
2020-02-27,103571.2978004,15430.246900400009,8
2020-02-28,100834.9546804,24358.59508040001,7
2020-03-02,99925.32758040001,24358.59508040001,7
2020-03-03,101738.50338040001,24358.59508040001,7
2020-03-04,100302.9020804,24358.59508040001,7
2020-03-05,100783.4632804,24358.59508040001,7
2020-03-06,100284.67578040002,24358.59508040001,7
2020-03-09,97436.6151804,24358.59508040001,7
2020-03-11,96737.24228040001,24358.59508040001,7
2020-03-12,89496.52738880001,51008.06698880001,4
2020-03-13,89786.99233280001,89786.99233280001,0
2020-03-16,89786.99233280001,89786.99233280001,0
2020-03-17,89786.99233280001,89786.99233280001,0
2020-03-18,89786.99233280001,89786.99233280001,0
2020-03-19,89786.99233280001,89786.99233280001,0
2020-03-20,89786.99233280001,89786.99233280001,0
2020-03-23,89786.99233280001,89786.99233280001,0
2020-03-24,89786.99233280001,89786.99233280001,0
2020-03-25,89786.99233280001,89786.99233280001,0
2020-03-26,89786.99233280001,89786.99233280001,0
2020-03-27,89786.99233280001,89786.99233280001,0
2020-03-30,89786.99233280001,89786.99233280001,0
2020-03-31,89786.99233280001,89786.99233280001,0
2020-04-01,89786.99233280001,89786.99233280001,0
2020-04-03,89786.99233280001,89786.99233280001,0
2020-04-07,89786.99233280001,89786.99233280001,0
2020-04-08,89786.99233280001,89786.99233280001,0
2020-04-09,89786.99233280001,89786.99233280001,0
2020-04-13,89786.99233280001,89786.99233280001,0
2020-04-15,89786.99233280001,89786.99233280001,0
2020-04-16,89786.99233280001,89786.99233280001,0
2020-04-17,89786.99233280001,89786.99233280001,0
2020-04-20,89786.99233280001,89786.99233280001,0
2020-04-21,89786.99233280001,89786.99233280001,0
2020-04-22,89786.99233280001,89786.99233280001,0
2020-04-23,89786.99233280001,89786.99233280001,0
